#t = 1000000000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 0 0 
4 0 0 0 
5 0 0 0 
6 0 0 0 
7 0 0 0 
8 0 0 0 
9 0 0 0 
10 0 0 0 
11 0 0 0 
12 0 0 0 
13 0 0 0 
14 0 0 0 
15 0 0 0 
0 1 0 0 
1 1 0 0 
2 1 0 0 
3 1 0 0 
4 1 0 0 
5 1 0 0 
6 1 480 480 
7 1 20035 20035 
8 1 277350 277350 
9 1 2.40093e+06 2.40093e+06 
10 1 3.46045e+07 3.46045e+07 
11 1 6.87985e+07 2.06396e+08 
12 1 1.51477e+08 6.05907e+08 
13 1 9.76298e+08 9.76298e+08 
14 1 6.68585e+08 6.68585e+08 
15 1 8.13633e+06 8.13633e+06 
0 2 0 0 
1 2 0 0 
2 2 0 0 
3 2 0 0 
4 2 0 0 
5 2 45 45 
6 2 11940 11940 
7 2 144851 144851 
8 2 1.06873e+06 1.06873e+06 
9 2 1.2583e+07 1.2583e+07 
10 2 2.13391e+08 2.13391e+08 
11 2 3.95597e+08 1.18679e+09 
12 2 7.91282e+08 3.16513e+09 
13 2 3.16397e+09 3.16397e+09 
14 2 1.26971e+08 1.26971e+08 
15 2 24706 24706 
0 3 0 0 
1 3 0 0 
2 3 0 0 
3 3 0 0 
4 3 0 0 
5 3 2437 2437 
6 3 76120 76120 
7 3 1.15933e+06 1.15933e+06 
8 3 6.05162e+06 6.05162e+06 
9 3 2.60921e+07 2.60921e+07 
10 3 2.59717e+08 2.59717e+08 
11 3 3.10634e+08 9.31903e+08 
12 3 2.44879e+08 9.79517e+08 
13 3 9.41671e+06 9.41671e+06 
14 3 1106 1106 
15 3 0 0 
0 4 0 0 
1 4 0 0 
2 4 0 0 
3 4 70 14 
4 4 5684 5684 
5 4 138298 138298 
6 4 1.62287e+06 1.62287e+06 
7 4 2.62096e+07 2.62096e+07 
8 4 1.37018e+08 1.37018e+08 
9 4 3.59101e+08 3.59101e+08 
10 4 6.07276e+08 6.07276e+08 
11 4 1.83433e+08 5.503e+08 
12 4 717314 2.86926e+06 
13 4 0 0 
14 4 0 0 
15 4 0 0 
0 5 0 0 
1 5 19381 77.524 
2 5 37618 752.36 
3 5 39045 7809 
4 5 76600 76600 
5 5 1.37549e+06 1.37549e+06 
6 5 9.45458e+06 9.45458e+06 
7 5 1.47934e+08 1.47934e+08 
8 5 7.54459e+08 7.54459e+08 
9 5 1.70804e+09 1.70804e+09 
10 5 1.50843e+09 1.50843e+09 
11 5 1.76687e+07 5.30062e+07 
12 5 0 0 
13 5 0 0 
14 5 0 0 
15 5 0 0 
0 6 0 0 
1 6 91262 365.048 
2 6 238951 4779.02 
3 6 236360 47272 
4 6 596370 596370 
5 6 6.73094e+06 6.73094e+06 
6 6 2.93418e+07 2.93418e+07 
7 6 2.14668e+08 2.14668e+08 
8 6 6.73831e+08 6.73831e+08 
9 6 6.68473e+08 6.68473e+08 
10 6 5.86707e+06 5.86707e+06 
11 6 0 0 
12 6 0 0 
13 6 0 0 
14 6 0 0 
15 6 0 0 
0 7 0 0 
1 7 1.79504e+06 7180.16 
2 7 3.68307e+06 73661.4 
3 7 3.83164e+06 766327 
4 7 9.42036e+06 9.42036e+06 
5 7 1.19677e+08 1.19677e+08 
6 7 4.62497e+08 4.62497e+08 
7 7 7.50418e+08 7.50418e+08 
8 7 4.61335e+08 4.61335e+08 
9 7 1.95016e+06 1.95016e+06 
10 7 0 0 
11 7 0 0 
12 7 0 0 
13 7 0 0 
14 7 0 0 
15 7 0 0 
0 8 0 0 
1 8 1.26003e+07 50401.1 
2 8 2.1581e+07 431621 
3 8 2.23665e+07 4.4733e+06 
4 8 4.90515e+07 4.90515e+07 
5 8 5.87704e+08 5.87704e+08 
6 8 2.06148e+09 2.06148e+09 
7 8 2.16482e+09 2.16482e+09 
8 8 8.06163e+07 8.06163e+07 
9 8 3443 3443 
10 8 0 0 
11 8 0 0 
12 8 0 0 
13 8 0 0 
14 8 0 0 
15 8 0 0 
0 9 0 0 
1 9 5.25799e+07 210319 
2 9 1.0276e+08 2.0552e+06 
3 9 1.17091e+08 2.34183e+07 
4 9 1.71112e+08 1.71112e+08 
5 9 5.95558e+08 5.95558e+08 
6 9 6.93424e+08 6.93424e+08 
7 9 6.08532e+06 6.08532e+06 
8 9 0 0 
9 9 0 0 
10 9 0 0 
11 9 0 0 
12 9 0 0 
13 9 0 0 
14 9 0 0 
15 9 0 0 
0 10 0 0 
1 10 5.54019e+08 2.21608e+06 
2 10 1.06617e+09 2.13233e+07 
3 10 1.41663e+09 2.83326e+08 
4 10 9.02972e+08 9.02972e+08 
5 10 8.12483e+08 8.12483e+08 
6 10 2.4328e+07 2.4328e+07 
7 10 613 613 
8 10 0 0 
9 10 0 0 
10 10 0 0 
11 10 0 0 
12 10 0 0 
13 10 0 0 
14 10 0 0 
15 10 0 0 
0 11 0 0 
1 11 1.98637e+09 7.94548e+06 
2 11 3.78356e+09 7.56711e+07 
3 11 5.27879e+09 1.05576e+09 
4 11 1.94401e+09 1.94401e+09 
5 11 1.40426e+08 1.40426e+08 
6 11 8403 8403 
7 11 0 0 
8 11 0 0 
9 11 0 0 
10 11 0 0 
11 11 0 0 
12 11 0 0 
13 11 0 0 
14 11 0 0 
15 11 0 0 
