#t = 432000000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 0 0 
4 0 0 0 
5 0 0 0 
6 0 0 0 
7 0 0 0 
8 0 0 0 
9 0 0 0 
10 0 0 0 
11 0 0 0 
12 0 0 0 
13 0 0 0 
14 0 0 0 
15 0 0 0 
0 1 0 0 
1 1 0 0 
2 1 0 0 
3 1 0 0 
4 1 0 0 
5 1 0 0 
6 1 0 0 
7 1 0 0 
8 1 7752 126358 
9 1 119755 1.65262e+06 
10 1 607985 1.16125e+07 
11 1 2.84606e+06 6.85901e+07 
12 1 3.57381e+07 5.86104e+08 
13 1 7.5206e+08 4.88839e+09 
14 1 3.43804e+09 8.25128e+09 
15 1 2.23314e+08 2.23314e+08 
0 2 0 0 
1 2 0 0 
2 2 0 0 
3 2 0 0 
4 2 0 0 
5 2 0 0 
6 2 0 0 
7 2 271 2764.2 
8 2 24767 403702 
9 2 476974 6.58224e+06 
10 2 2.57049e+06 4.90964e+07 
11 2 2.35848e+07 5.68394e+08 
12 2 3.13657e+08 5.14398e+09 
13 2 1.31904e+09 8.57375e+09 
14 2 7.03739e+07 1.68897e+08 
15 2 40124 40124 
0 3 0 0 
1 3 0 0 
2 3 0 0 
3 3 0 0 
4 3 0 0 
5 3 226 813.6 
6 3 60655 242620 
7 3 132869 1.35526e+06 
8 3 1.66337e+06 2.71129e+07 
9 3 1.34045e+07 1.84982e+08 
10 3 4.54908e+07 8.68874e+08 
11 3 2.31594e+08 5.58142e+09 
12 3 5.62304e+08 9.22178e+09 
13 3 1.40924e+07 9.16003e+07 
14 3 1338 3211.2 
15 3 0 0 
0 4 0 0 
1 4 0 0 
2 4 3612 72.24 
3 4 0 0 
4 4 11799 11799 
5 4 63220 227592 
6 4 932373 3.72949e+06 
7 4 3.63626e+06 3.70899e+07 
8 4 3.19207e+07 5.20307e+08 
9 4 2.51273e+08 3.46757e+09 
10 4 5.26824e+08 1.00623e+10 
11 4 4.26468e+08 1.02779e+10 
12 4 1.53289e+07 2.51394e+08 
13 4 267 1735.5 
14 4 0 0 
15 4 0 0 
0 5 0 0 
1 5 644 2.576 
2 5 10725 214.5 
3 5 42896 8579.2 
4 5 65237 65237 
5 5 282772 1.01798e+06 
6 5 1.87419e+06 7.49676e+06 
7 5 7.72423e+06 7.87871e+07 
8 5 6.9739e+07 1.13675e+09 
9 5 3.63984e+08 5.02298e+09 
10 5 3.18539e+08 6.0841e+09 
11 5 4.76157e+06 1.14754e+08 
12 5 0 0 
13 5 0 0 
14 5 0 0 
15 5 0 0 
0 6 0 0 
1 6 197892 791.568 
2 6 632976 12659.5 
3 6 1.4157e+06 283140 
4 6 2.23332e+06 2.23332e+06 
5 6 3.21686e+06 1.15807e+07 
6 6 1.39813e+07 5.59252e+07 
7 6 2.36424e+07 2.41152e+08 
8 6 1.07706e+08 1.75561e+09 
9 6 2.10968e+08 2.91136e+09 
10 6 277383 5.29802e+06 
11 6 0 0 
12 6 0 0 
13 6 0 0 
14 6 0 0 
15 6 0 0 
0 7 0 0 
1 7 7.60892e+06 30435.7 
2 7 1.97967e+07 395935 
3 7 3.23529e+07 6.47057e+06 
4 7 4.45807e+07 4.45807e+07 
5 7 6.49668e+07 2.3388e+08 
6 7 2.41211e+08 9.64845e+08 
7 7 2.47334e+08 2.52281e+09 
8 7 1.5677e+08 2.55535e+09 
9 7 5.8621e+06 8.0897e+07 
10 7 0 0 
11 7 0 0 
12 7 0 0 
13 7 0 0 
14 7 0 0 
15 7 0 0 
0 8 0 0 
1 8 4.39429e+07 175772 
2 8 1.18251e+08 2.36502e+06 
3 8 2.22726e+08 4.45451e+07 
4 8 2.78314e+08 2.78314e+08 
5 8 2.85632e+08 1.02828e+09 
6 8 6.18394e+08 2.47358e+09 
7 8 2.40935e+08 2.45754e+09 
8 8 2.10438e+06 3.43015e+07 
9 8 0 0 
10 8 0 0 
11 8 0 0 
12 8 0 0 
13 8 0 0 
14 8 0 0 
15 8 0 0 
0 9 0 0 
1 9 8.44038e+07 337615 
2 9 2.18546e+08 4.37092e+06 
3 9 3.99858e+08 7.99716e+07 
4 9 4.55946e+08 4.55946e+08 
5 9 3.33038e+08 1.19894e+09 
6 9 3.09154e+08 1.23661e+09 
7 9 3.36831e+06 3.43568e+07 
8 9 0 0 
9 9 0 0 
10 9 0 0 
11 9 0 0 
12 9 0 0 
13 9 0 0 
14 9 0 0 
15 9 0 0 
0 10 0 0 
1 10 1.70605e+08 682419 
2 10 3.84716e+08 7.69433e+06 
3 10 6.46755e+08 1.29351e+08 
4 10 5.68113e+08 5.68113e+08 
5 10 1.90001e+08 6.84004e+08 
6 10 6.64741e+06 2.65896e+07 
7 10 0 0 
8 10 0 0 
9 10 0 0 
10 10 0 0 
11 10 0 0 
12 10 0 0 
13 10 0 0 
14 10 0 0 
15 10 0 0 
0 11 0 0 
1 11 2.74168e+08 1.09667e+06 
2 11 5.30037e+08 1.06007e+07 
3 11 7.76928e+08 1.55386e+08 
4 11 2.84858e+08 2.84858e+08 
5 11 5.07843e+06 1.82824e+07 
6 11 0 0 
7 11 0 0 
8 11 0 0 
9 11 0 0 
10 11 0 0 
11 11 0 0 
12 11 0 0 
13 11 0 0 
14 11 0 0 
15 11 0 0 
