#t = 425000000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 0 0 
4 0 0 0 
5 0 0 0 
6 0 0 0 
7 0 0 0 
8 0 0 0 
9 0 0 0 
10 0 0 0 
11 0 0 0 
12 0 0 0 
13 0 0 0 
14 0 0 0 
15 0 0 0 
0 1 0 0 
1 1 0 0 
2 1 0 0 
3 1 0 0 
4 1 0 0 
5 1 0 0 
6 1 0 0 
7 1 0 0 
8 1 0 0 
9 1 918 12668.4 
10 1 67119 1.28197e+06 
11 1 1.19901e+06 2.88962e+07 
12 1 2.42027e+07 3.96924e+08 
13 1 4.75748e+08 3.09236e+09 
14 1 2.11739e+09 5.08174e+09 
15 1 1.53398e+08 1.53398e+08 
0 2 0 0 
1 2 0 0 
2 2 0 0 
3 2 0 0 
4 2 0 0 
5 2 0 0 
6 2 0 0 
7 2 104 1060.8 
8 2 12110 197393 
9 2 139730 1.92827e+06 
10 2 1.55003e+06 2.96055e+07 
11 2 1.8809e+07 4.53297e+08 
12 2 3.2202e+08 5.28112e+09 
13 2 1.47973e+09 9.61822e+09 
14 2 5.11444e+07 1.22747e+08 
15 2 17169 17169 
0 3 0 0 
1 3 0 0 
2 3 0 0 
3 3 252 50.4 
4 3 734 734 
5 3 439 1580.4 
6 3 19618 78472 
7 3 105737 1.07852e+06 
8 3 1.37274e+06 2.23757e+07 
9 3 1.0904e+07 1.50475e+08 
10 3 3.04324e+07 5.81258e+08 
11 3 1.4359e+08 3.46052e+09 
12 3 3.25195e+08 5.3332e+09 
13 3 1.82764e+07 1.18797e+08 
14 3 950 2280 
15 3 0 0 
0 4 0 0 
1 4 0 0 
2 4 0 0 
3 4 10273 2054.6 
4 4 18081 18081 
5 4 162122 583639 
6 4 1.30983e+06 5.23934e+06 
7 4 5.75718e+06 5.87232e+07 
8 4 5.25421e+07 8.56436e+08 
9 4 3.49349e+08 4.82101e+09 
10 4 6.02638e+08 1.15104e+10 
11 4 4.14454e+08 9.98833e+09 
12 4 1.51307e+07 2.48143e+08 
13 4 8752 56888 
14 4 0 0 
15 4 0 0 
0 5 0 0 
1 5 6792 27.168 
2 5 63747 1274.94 
3 5 139774 27954.8 
4 5 176014 176014 
5 5 438052 1.57699e+06 
6 5 3.70596e+06 1.48238e+07 
7 5 1.25711e+07 1.28226e+08 
8 5 1.11901e+08 1.82399e+09 
9 5 5.65481e+08 7.80363e+09 
10 5 4.75468e+08 9.08144e+09 
11 5 5.26763e+06 1.2695e+08 
12 5 0 0 
13 5 0 0 
14 5 0 0 
15 5 0 0 
0 6 0 0 
1 6 803653 3214.61 
2 6 1.8803e+06 37606 
3 6 1.91602e+06 383204 
4 6 1.99117e+06 1.99117e+06 
5 6 2.84664e+06 1.02479e+07 
6 6 1.52576e+07 6.10304e+07 
7 6 3.02213e+07 3.08257e+08 
8 6 1.52856e+08 2.49155e+09 
9 6 3.14759e+08 4.34368e+09 
10 6 1.1049e+06 2.11037e+07 
11 6 0 0 
12 6 0 0 
13 6 0 0 
14 6 0 0 
15 6 0 0 
0 7 0 0 
1 7 7.7193e+06 30877.2 
2 7 2.13347e+07 426693 
3 7 4.14548e+07 8.29096e+06 
4 7 5.76198e+07 5.76198e+07 
5 7 7.64746e+07 2.75309e+08 
6 7 2.65563e+08 1.06225e+09 
7 7 2.49946e+08 2.54945e+09 
8 7 1.54883e+08 2.52459e+09 
9 7 9.92276e+06 1.36934e+08 
10 7 0 0 
11 7 0 0 
12 7 0 0 
13 7 0 0 
14 7 0 0 
15 7 0 0 
0 8 0 0 
1 8 4.71042e+07 188417 
2 8 1.30641e+08 2.61281e+06 
3 8 2.53446e+08 5.06892e+07 
4 8 3.16293e+08 3.16293e+08 
5 8 3.32859e+08 1.19829e+09 
6 8 7.43364e+08 2.97346e+09 
7 8 3.05634e+08 3.11747e+09 
8 8 2.56774e+06 4.18542e+07 
9 8 2595 35811 
10 8 0 0 
11 8 0 0 
12 8 0 0 
13 8 0 0 
14 8 0 0 
15 8 0 0 
0 9 0 0 
1 9 9.70862e+07 388345 
2 9 2.52979e+08 5.05957e+06 
3 9 4.484e+08 8.968e+07 
4 9 5.13849e+08 5.13849e+08 
5 9 3.86519e+08 1.39147e+09 
6 9 3.66842e+08 1.46737e+09 
7 9 4.29213e+06 4.37797e+07 
8 9 0 0 
9 9 0 0 
10 9 0 0 
11 9 0 0 
12 9 0 0 
13 9 0 0 
14 9 0 0 
15 9 0 0 
0 10 0 0 
1 10 1.70471e+08 681886 
2 10 3.87587e+08 7.75174e+06 
3 10 6.43517e+08 1.28703e+08 
4 10 5.56149e+08 5.56149e+08 
5 10 1.85751e+08 6.68703e+08 
6 10 6.40192e+06 2.56077e+07 
7 10 0 0 
8 10 0 0 
9 10 0 0 
10 10 0 0 
11 10 0 0 
12 10 0 0 
13 10 0 0 
14 10 0 0 
15 10 0 0 
0 11 0 0 
1 11 3.0642e+08 1.22568e+06 
2 11 5.94214e+08 1.18843e+07 
3 11 8.52944e+08 1.70589e+08 
4 11 3.14017e+08 3.14017e+08 
5 11 5.17398e+06 1.86263e+07 
6 11 0 0 
7 11 0 0 
8 11 0 0 
9 11 0 0 
10 11 0 0 
11 11 0 0 
12 11 0 0 
13 11 0 0 
14 11 0 0 
15 11 0 0 
