#t = 1000000000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 0 0 
4 0 0 0 
5 0 0 0 
6 0 0 0 
7 0 0 0 
8 0 0 0 
9 0 0 0 
10 0 0 0 
11 0 0 0 
12 0 0 0 
13 0 0 0 
14 0 0 0 
15 0 0 0 
0 1 0 0 
1 1 0 0 
2 1 0 0 
3 1 0 0 
4 1 0 0 
5 1 0 0 
6 1 290 87 
7 1 185478 37095.6 
8 1 4.89469e+06 489469 
9 1 1.85208e+07 3.70416e+06 
10 1 1.86236e+08 5.58707e+07 
11 1 1.71963e+09 3.43927e+08 
12 1 4.514e+09 1.3542e+09 
13 1 1.32862e+09 3.98585e+09 
14 1 1.50109e+09 4.65336e+09 
15 1 1.68046e+07 1.59644e+08 
0 2 0 0 
1 2 0 0 
2 2 57 1.14 
3 2 0 0 
4 2 0 0 
5 2 6667 2666.8 
6 2 59559 17867.7 
7 2 2.87938e+06 575876 
8 2 4.11796e+07 4.11796e+06 
9 2 6.87092e+07 1.37418e+07 
10 2 2.13574e+08 6.40722e+07 
11 2 1.23747e+09 2.47495e+08 
12 2 1.85109e+09 5.55327e+08 
13 2 1.70962e+08 5.12885e+08 
14 2 7.7794e+06 2.41161e+07 
15 2 436 4142 
0 3 0 0 
1 3 1819 7.276 
2 3 3909 78.18 
3 3 3491 698.2 
4 3 6534 6534 
5 3 97844 39137.6 
6 3 460988 138296 
7 3 1.32362e+07 2.64724e+06 
8 3 1.61687e+08 1.61687e+07 
9 3 2.14688e+08 4.29376e+07 
10 3 2.57829e+08 7.73486e+07 
11 3 5.76456e+08 1.15291e+08 
12 3 2.90642e+08 8.71927e+07 
13 3 431481 1.29444e+06 
14 3 0 0 
15 3 0 0 
0 4 0 0 
1 4 118635 474.54 
2 4 153651 3073.02 
3 4 176428 35285.6 
4 4 610850 610850 
5 4 3.46798e+06 1.38719e+06 
6 4 2.75551e+06 826652 
7 4 4.09981e+07 8.19962e+06 
8 4 3.95494e+08 3.95494e+07 
9 4 4.35953e+08 8.71906e+07 
10 4 3.1656e+08 9.4968e+07 
11 4 2.05534e+08 4.11067e+07 
12 4 999081 299724 
13 4 0 0 
14 4 0 0 
15 4 0 0 
0 5 0 0 
1 5 1.35179e+06 5407.18 
2 5 2.2276e+06 44551.9 
3 5 1.89212e+06 378424 
4 5 6.15122e+06 6.15122e+06 
5 5 3.36641e+07 1.34657e+07 
6 5 2.49466e+07 7.48397e+06 
7 5 9.79918e+07 1.95984e+07 
8 5 5.46506e+08 5.46506e+07 
9 5 4.59193e+08 9.18387e+07 
10 5 2.08804e+08 6.26411e+07 
11 5 1.5092e+07 3.0184e+06 
12 5 63 18.9 
13 5 0 0 
14 5 0 0 
15 5 0 0 
0 6 0 0 
1 6 1.26004e+06 5040.17 
2 6 4.71756e+06 94351.3 
3 6 7.13178e+06 1.42636e+06 
4 6 2.09803e+07 2.09803e+07 
5 6 1.08799e+08 4.35194e+07 
6 6 7.81222e+07 2.34367e+07 
7 6 1.64022e+08 3.28044e+07 
8 6 4.04173e+08 4.04173e+07 
9 6 1.36935e+08 2.7387e+07 
10 6 1.63836e+06 491509 
11 6 0 0 
12 6 0 0 
13 6 0 0 
14 6 0 0 
15 6 0 0 
0 7 0 0 
1 7 2.19896e+07 87958.4 
2 7 4.61204e+07 922409 
3 7 6.86728e+07 1.37346e+07 
4 7 7.97236e+07 7.97236e+07 
5 7 3.02579e+08 1.21032e+08 
6 7 1.72209e+08 5.16628e+07 
7 7 2.08261e+08 4.16523e+07 
8 7 1.58102e+08 1.58102e+07 
9 7 97919 19583.8 
10 7 0 0 
11 7 0 0 
12 7 0 0 
13 7 0 0 
14 7 0 0 
15 7 0 0 
0 8 0 0 
1 8 2.30889e+08 923555 
2 8 4.04696e+08 8.09391e+06 
3 8 5.78223e+08 1.15645e+08 
4 8 3.1004e+08 3.1004e+08 
5 8 5.77544e+08 2.31018e+08 
6 8 2.13162e+08 6.39486e+07 
7 8 1.44019e+08 2.88038e+07 
8 8 2.07177e+07 2.07177e+06 
9 8 0 0 
10 8 0 0 
11 8 0 0 
12 8 0 0 
13 8 0 0 
14 8 0 0 
15 8 0 0 
0 9 0 0 
1 9 6.18701e+08 2.4748e+06 
2 9 1.09449e+09 2.18898e+07 
3 9 1.64397e+09 3.28794e+08 
4 9 7.48016e+08 7.48016e+08 
5 9 7.99352e+08 3.19741e+08 
6 9 1.16116e+08 3.48348e+07 
7 9 3.05482e+06 610963 
8 9 0 0 
9 9 0 0 
10 9 0 0 
11 9 0 0 
12 9 0 0 
13 9 0 0 
14 9 0 0 
15 9 0 0 
0 10 0 0 
1 10 1.12767e+09 4.51069e+06 
2 10 2.01052e+09 4.02105e+07 
3 10 3.01794e+09 6.03587e+08 
4 10 1.22972e+09 1.22972e+09 
5 10 7.29814e+08 2.91925e+08 
6 10 9.86094e+06 2.95828e+06 
7 10 271 54.2 
8 10 0 0 
9 10 0 0 
10 10 0 0 
11 10 0 0 
12 10 0 0 
13 10 0 0 
14 10 0 0 
15 10 0 0 
0 11 0 0 
1 11 9.5386e+08 3.81544e+06 
2 11 1.65016e+09 3.30032e+07 
3 11 2.44087e+09 4.88175e+08 
4 11 9.23538e+08 9.23538e+08 
5 11 2.17626e+08 8.70503e+07 
6 11 12795 3838.5 
7 11 0 0 
8 11 0 0 
9 11 0 0 
10 11 0 0 
11 11 0 0 
12 11 0 0 
13 11 0 0 
14 11 0 0 
15 11 0 0 
