           0  -0.564123   0.000  0.000  0.000   7  7 5.000000
      100000  -1.133794   0.129  0.333  0.000   6  7 3.333333
      200000  -1.133476   0.130  0.334  0.000   7  7 5.000000
      300000  -1.382563   0.119  0.324  0.000   7  8 5.000000
      400000  -1.198048   0.120  0.325  0.000   7  7 5.000000
      500000  -1.223038   0.118  0.324  0.000   5  5 2.500000
      600000  -1.286438   0.116  0.323  0.000   7  8 5.000000
      700000  -1.211270   0.115  0.322  0.000   6  8 3.333333
      800000  -1.263823   0.114  0.321  0.000   7  8 5.000000
      900000  -1.122708   0.112  0.320  0.000   6  6 3.333333
     1000000  -1.248966   0.113  0.320  0.000   7  7 5.000000
     1100000  -1.266687   0.113  0.320  0.000   7  6 5.000000
     1200000  -1.207239   0.113  0.321  0.000   8  6 10.000000
     1300000  -1.258445   0.115  0.323  0.000   7  7 5.000000
     1400000  -1.240006   0.116  0.324  0.000   8  6 10.000000
     1500000  -1.251474   0.116  0.325  0.000   7  7 5.000000
     1600000  -1.229941   0.115  0.324  0.000   7  8 5.000000
     1700000  -1.256723   0.116  0.324  0.000   6  7 3.333333
     1800000  -1.281371   0.116  0.324  0.000   6  8 3.333333
     1900000  -1.269990   0.116  0.323  0.000   6  7 3.333333
     2000000  -1.247152   0.115  0.323  0.000   5  6 2.500000
     2100000  -1.265321   0.115  0.323  0.000   5  8 2.500000
     2200000  -1.269396   0.116  0.323  0.000   5  6 2.500000
     2300000  -1.247084   0.115  0.322  0.000   5  8 2.500000
     2400000  -1.220292   0.115  0.322  0.000   4  7 1.000000
     2500000  -1.239136   0.115  0.322  0.000   5  8 2.500000
     2600000  -1.274105   0.115  0.322  0.000   5  6 2.500000
     2700000  -1.202690   0.115  0.322  0.000   5  8 2.500000
     2800000  -1.280657   0.115  0.322  0.000   5  7 2.500000
     2900000  -1.243331   0.114  0.322  0.000   5  7 2.500000
     3000000  -1.394265   0.114  0.321  0.000   6  7 3.333333
     3100000  -1.287366   0.114  0.321  0.000   4  8 1.000000
     3200000  -1.325802   0.114  0.321  0.000   5  8 2.500000
     3300000  -1.236227   0.114  0.321  0.000   5  8 2.500000
     3400000  -1.189273   0.115  0.321  0.000   5  5 2.500000
     3500000  -1.204925   0.115  0.321  0.000   4  6 1.000000
     3600000  -1.180590   0.115  0.321  0.000   5  5 2.500000
     3700000  -1.206612   0.115  0.322  0.000   5  7 2.500000
     3800000  -1.190806   0.115  0.322  0.000   6  6 3.333333
     3900000  -1.225749   0.115  0.322  0.000   6  7 3.333333
     4000000  -1.237490   0.115  0.321  0.000   6  6 3.333333
     4100000  -1.271133   0.115  0.321  0.000   5  6 2.500000
     4200000  -1.276397   0.115  0.321  0.000   6  8 3.333333
     4300000  -1.291615   0.114  0.321  0.000   5  7 2.500000
     4400000  -1.244628   0.114  0.321  0.000   6  7 3.333333
     4500000  -1.194779   0.114  0.321  0.000   6  8 3.333333
     4600000  -1.187559   0.114  0.321  0.000   6  5 3.333333
     4700000  -1.261742   0.114  0.320  0.000   6  8 3.333333
     4800000  -1.246157   0.114  0.320  0.000   6  5 3.333333
     4900000  -1.211723   0.114  0.320  0.000   6  5 3.333333
     5000000  -1.199127   0.114  0.320  0.000   6  6 3.333333
     5100000  -1.297310   0.114  0.320  0.000   5  8 2.500000
     5200000  -1.313465   0.113  0.320  0.000   6  5 3.333333
     5300000  -1.127756   0.113  0.320  0.000   6  7 3.333333
     5400000  -1.149772   0.114  0.320  0.000   2 10 50.000000
     5500000  -1.287460   0.114  0.320  0.000   5  9 2.500000
     5600000  -1.213670   0.114  0.320  0.000   5  9 2.500000
     5700000  -1.193642   0.114  0.321  0.000   5  8 2.500000
     5800000  -1.262280   0.114  0.321  0.000   3  9 5.000000
     5900000  -1.094100   0.115  0.321  0.000   3  8 5.000000
     6000000  -1.118641   0.115  0.321  0.000   1 11 250.000000
     6100000  -1.146886   0.115  0.321  0.000   2  9 50.000000
     6200000  -1.246582   0.115  0.321  0.000   3 11 5.000000
     6300000  -1.255601   0.115  0.321  0.000   4  9 1.000000
     6400000  -1.306523   0.115  0.321  0.000   2 11 50.000000
     6500000  -1.114413   0.115  0.321  0.000   3  8 5.000000
     6600000  -1.172208   0.116  0.322  0.000   3  9 5.000000
     6700000  -1.194363   0.116  0.322  0.000   2  9 50.000000
     6800000  -1.265433   0.116  0.323  0.000   1 10 250.000000
     6900000  -1.283435   0.117  0.323  0.000   3  9 5.000000
     7000000  -1.097178   0.117  0.323  0.000   1  9 250.000000
     7100000  -1.165470   0.117  0.323  0.000   1  7 250.000000
     7200000  -1.256024   0.117  0.323  0.000   3 11 5.000000
     7300000  -1.255271   0.117  0.323  0.000   3 11 5.000000
     7400000  -1.189961   0.117  0.323  0.000   3 11 5.000000
     7500000  -1.181927   0.117  0.323  0.000   1 11 250.000000
     7600000  -1.189223   0.117  0.323  0.000   3  9 5.000000
     7700000  -1.101625   0.118  0.324  0.000   2  8 50.000000
     7800000  -1.198829   0.118  0.324  0.000   3  9 5.000000
     7900000  -1.208299   0.118  0.323  0.000   4  9 1.000000
     8000000  -1.331719   0.118  0.323  0.000   3 10 5.000000
     8100000  -1.199988   0.118  0.323  0.000   4 10 1.000000
     8200000  -1.169178   0.118  0.323  0.000   5 10 2.500000
     8300000  -1.246968   0.118  0.323  0.000   5 11 2.500000
     8400000  -1.225428   0.117  0.323  0.000   6  9 3.333333
     8500000  -1.141356   0.118  0.323  0.000   6  7 3.333333
     8600000  -1.197698   0.118  0.323  0.000   4  8 1.000000
     8700000  -1.203080   0.117  0.323  0.000   2 10 50.000000
     8800000  -1.233240   0.117  0.323  0.000   5  7 2.500000
     8900000  -1.273004   0.117  0.323  0.000   3 10 5.000000
     9000000  -1.172840   0.117  0.323  0.000   3 11 5.000000
     9100000  -1.195076   0.117  0.323  0.000   2  8 50.000000
     9200000  -1.268539   0.117  0.323  0.000   3 10 5.000000
     9300000  -1.210502   0.118  0.323  0.000   4 10 1.000000
