1,,
Time (min),Intensity (a.u.),
0.0008333333535,291.7922058,
0.002500000177,292.9726257,
0.004166666884,291.0773621,
0.005833333358,293.1799316,
0.007500000298,290.8598328,
0.009166667238,292.367218,
0.01083333418,291.1680298,
0.01250000019,292.5571289,
0.01416666713,291.2714233,
0.01583333313,292.2058716,
0.01750000194,293.0879211,
0.01916666701,292.6518555,
0.02083333395,292.8157349,
0.02250000089,292.2688904,
0.02416666783,290.7935486,
0.02583333477,292.6059875,
0.02749999985,290.2071228,
0.02916666679,292.4952393,
0.03083333373,291.7645569,
0.03250000253,295.3209534,
0.03416666761,293.1031494,
0.03583333641,293.4780579,
0.03750000149,292.4007568,
0.03916667029,291.4981995,
0.04083333537,292.6674805,
0.04250000045,291.1721191,
0.04416666925,293.1217041,
0.04583333433,291.0813293,
0.04750000313,290.8458862,
0.04916666821,291.4993286,
0.05083333328,293.4884338,
0.05250000209,292.0079651,
0.05416666716,293.0223389,
0.05583333597,292.878479,
0.05750000104,292.1368408,
0.05916666612,293.0300293,
0.06083333492,293.3317871,
0.0625,293.1283264,
0.06416667253,292.0171814,
0.0658333376,292.8538818,
0.06750000268,292.5425415,
0.06916666776,291.1576233,
0.07083333284,291.4300232,
0.07249999791,293.6231079,
0.07416667044,291.224823,
0.07583333552,292.9397583,
0.0775000006,291.8453674,
0.07916666567,292.3080444,
0.08083333075,293.6979675,
0.08250000328,291.9274902,
0.08416666836,293.2792969,
0.08583333343,291.8753662,
0.08749999851,292.3651428,
0.08916666359,292.81427,
0.09083333611,292.8127441,
0.09250000119,292.548645,
0.09416666627,292.3293457,
0.09583333135,292.963623,
0.09749999642,293.0147095,
0.09916666895,292.0220642,
0.100833334,294.6138306,
0.1024999991,293.9508057,
0.1041666642,292.5488281,
0.1058333293,291.9530029,
0.1075000018,292.9154968,
0.1091666669,291.897583,
0.1108333319,292.4126282,
0.112499997,292.5295105,
0.1141666621,293.4048767,
0.1158333346,292.2674866,
0.1174999997,292.3301392,
0.1191666648,292.648468,
0.1208333299,294.0233459,
0.1224999949,293.2759094,
0.1241666749,292.2049255,
0.1258333325,290.9532471,
0.1274999976,292.3804016,
0.1291666627,292.1939087,
0.1308333278,292.9682617,
0.1325000077,291.9718323,
0.1341666728,291.3187256,
0.1358333379,293.4335022,
0.137500003,292.6795044,
0.1391666681,290.1237488,
0.1408333331,292.0812683,
0.1424999982,293.6761169,
0.1441666782,291.8545837,
0.1458333284,292.9796143,
0.1475000083,292.782959,
0.1491666585,290.3373413,
0.1508333385,293.6548157,
0.1525000036,292.0250854,
0.1541666687,293.1247864,
0.1558333337,291.3405762,
0.1574999988,292.3564453,
0.1591666639,292.9797974,
0.1608333439,291.7702332,
0.162499994,293.4605408,
0.164166674,291.4265137,
0.1658333242,292.6592407,
0.1675000042,292.8244019,
0.1691666692,294.3730774,
0.1708333343,292.0256042,
0.1724999994,292.1893005,
0.1741666645,292.3282776,
0.1758333296,292.1835327,
0.1775000095,293.5449219,
0.1791666597,293.5015564,
0.1808333397,291.7396545,
0.1824999899,291.8979187,
0.1841666698,293.6143494,
0.1858333498,292.9304504,
0.1875,292.3395081,
0.18916668,290.7132568,
0.1908333302,292.9423218,
0.1925000101,291.4860229,
0.1941666752,292.1508484,
0.1958333403,291.3023682,
0.1975000054,293.1011658,
0.1991666704,291.1837158,
0.2008333355,292.505249,
0.2025000155,292.1803894,
0.2041666657,294.347168,
0.2058333457,291.0194397,
0.2074999958,291.870697,
0.2091666758,292.7315979,
0.2108333409,292.9529724,
0.212500006,293.1928711,
0.214166671,293.0990906,
0.2158333361,292.4100952,
0.2175000012,291.9621277,
0.2191666812,292.7459412,
0.2208333313,293.9717407,
0.2225000113,291.1806335,
0.2241666615,291.9812622,
0.2258333415,293.6136169,
0.2275000066,293.1479492,
0.2291666716,292.8544617,
0.2308333367,294.8880005,
0.2325000018,292.1308289,
0.2341666669,292.0220032,
0.2358333468,294.2532043,
0.237499997,290.5438843,
0.239166677,291.2697449,
0.2408333272,292.4701843,
0.2425000072,292.8373718,
0.2441666722,295.2038574,
0.2458333373,292.1063843,
0.2475000024,293.3564453,
0.2491666675,293.3677673,
0.2508333325,292.2310181,
0.2524999976,291.2798462,
0.2541666627,293.5864868,
0.2558333278,292.7322083,
0.2574999928,293.3499451,
0.2591666579,292.593811,
0.2608333528,291.8796692,
0.2624999881,292.2922058,
0.264166683,292.4047241,
0.2658333182,292.1264648,
0.2675000131,293.1640015,
0.2691666484,294.0391541,
0.2708333433,291.4369202,
0.2725000083,291.5541077,
0.2741666734,293.2555542,
0.2758333385,292.3692017,
