2,,
Time (min),Intensity (a.u.),
0.004166666884,3.694648981,
0.01250000019,3.774876356,
0.02083333395,3.782826185,
0.02916666679,3.76937151,
0.03750000149,3.688421488,
0.04583333433,3.717950821,
0.05416666716,3.733005524,
0.0625,3.735691547,
0.07083333284,3.79606986,
0.07916666567,3.773615122,
0.08749999851,3.770951986,
0.09583333135,3.814599037,
0.1041666642,3.756378889,
0.112499997,3.824657917,
0.1208333299,3.728721142,
0.1291666627,3.754828453,
0.137500003,3.809173822,
0.1458333284,3.797092676,
0.1541666687,3.766047716,
0.162499994,3.691245317,
0.1708333343,3.774208784,
0.1791666597,3.755618811,
0.1875,3.787209034,
0.1958333403,3.745105028,
0.2041666657,3.771738291,
0.212500006,3.729281187,
0.2208333313,3.758594275,
0.2291666716,3.807944298,
0.237499997,3.754601002,
0.2458333373,3.729561806,
0.2541666627,3.79764533,
0.2624999881,3.76776576,
0.2708333433,3.779111147,
0.2791666687,3.785217762,
0.287499994,3.780986071,
0.2958333194,3.805046082,
0.3041666746,3.78348875,
0.3125,3.73624897,
0.3208333254,3.802150965,
0.3291666806,3.767745495,
0.337500006,3.756366253,
0.3458333313,3.760258913,
0.3541666567,3.788460493,
0.3625000119,3.812105179,
0.3708333373,3.803027868,
0.3791666627,3.772255182,
0.3874999881,3.700261831,
0.3958333433,3.775857687,
0.4041666687,3.749019861,
0.412499994,3.747933149,
0.4208333194,3.736410379,
0.4291666746,3.810683489,
0.4375,3.787886381,
0.4458333254,3.813505173,
0.4541666806,3.760718107,
0.462500006,3.74156642,
0.4708333313,3.809554815,
0.4791666567,3.749692678,
0.4875000119,3.79628253,
0.4958333373,3.778818846,
0.5041666627,3.776916027,
0.5124999881,3.751907825,
0.5208333135,3.735532999,
0.5291666389,3.75664115,
0.5375000238,3.750960112,
0.5458333492,3.775153875,
0.5541666746,3.788556099,
0.5625,3.784383297,
0.5708333254,3.735594034,
0.5791666508,3.786817074,
0.5874999762,3.755384207,
0.5958333611,3.797232866,
0.6041666865,3.803102016,
0.6125000119,3.787065506,
0.6208333373,3.804350138,
0.6291666627,3.793567657,
0.6374999881,3.846881866,
0.6458333135,3.77317214,
0.6541666389,3.833098173,
0.6625000238,3.790885925,
0.6708333492,3.813399076,
0.6791666746,3.790286541,
0.6875,3.755318403,
0.6958333254,3.71797061,
0.7041666508,3.75925827,
0.7124999762,3.791808605,
0.7208333611,3.75243783,
0.7291666865,3.804963827,
0.7375000119,3.765333414,
0.7458333373,3.7979002,
0.7541666627,3.78474021,
0.7624999881,3.796365261,
0.7708333135,3.798381329,
0.7791666389,3.858907938,
0.7875000238,3.782599211,
0.7958333492,3.759949684,
0.8041666746,3.793460369,
0.8125,3.755781174,
0.8208333254,3.80112195,
0.8291666508,3.772650957,
0.8374999762,3.740336657,
0.8458333611,3.815319061,
0.8541666865,3.749887705,
0.8625000119,3.767194986,
0.8708333373,3.748458624,
0.8791666627,3.78484273,
0.8874999881,3.81492877,
0.8958333135,3.788401127,
0.9041666389,3.792755127,
0.9125000238,3.782001495,
0.9208333492,3.808880806,
0.9291666746,3.729815006,
0.9375,3.779256582,
0.9458333254,3.782468796,
0.9541666508,3.774932146,
0.9624999762,3.797958374,
0.9708333611,3.754943609,
0.9791666865,3.805640936,
0.9875000119,3.796245813,
0.9958333373,3.808760881,
1.004166722,3.810825348,
1.012500048,3.751577377,
1.020833373,3.798494577,
1.029166698,3.768321514,
1.037500024,3.802033186,
1.045833349,3.858961344,
1.054166675,3.733771324,
1.0625,3.744142532,
1.070833325,3.802611589,
1.079166651,3.798241854,
1.087499976,3.791923285,
1.095833302,3.837896585,
1.104166627,3.777981997,
1.112499952,3.820881605,
1.120833278,3.764983892,
1.129166722,3.747336149,
1.137500048,3.787347794,
1.145833373,3.789248466,
1.154166698,3.792955637,
1.162500024,3.830196142,
1.170833349,3.822792053,
1.179166675,3.780172586,
1.1875,3.769024134,
1.195833325,3.751894236,
1.204166651,3.753854752,
1.212499976,3.819304466,
1.220833302,3.834584475,
1.229166627,3.847055674,
1.237499952,3.824973822,
1.245833278,3.806531668,
1.254166722,3.762714148,
1.262500048,3.791142225,
1.270833373,3.766884804,
1.279166698,3.751108408,
1.287500024,3.738102436,
1.295833349,3.803385258,
1.304166675,3.782858849,
1.3125,3.812874556,
1.320833325,3.802623034,
1.329166651,3.814337969,
1.337499976,3.784065962,
1.345833302,3.771725893,
1.354166627,3.742786884,
1.362499952,3.843559742,
1.370833278,3.776787519,
1.379166722,3.754849195,
1.387500048,3.794497728,
1.395833373,3.746012449,
1.404166698,3.790732861,
1.412500024,3.790577888,
1.420833349,3.783513784,
1.429166675,3.750915289,
1.4375,3.70067215,
1.445833325,3.776854753,
1.454166651,3.771379471,
1.462499976,3.781531096,
1.470833302,3.79673624,
1.479166627,3.784815073,
1.487499952,3.857814074,
1.495833278,3.722547054,
1.504166722,3.79316926,
1.512500048,3.8022089,
1.520833373,3.802237272,
1.529166698,3.790525913,
1.537500024,3.777622461,
1.545833349,3.829902649,
1.554166675,3.81226325,
1.5625,3.77670598,
1.570833325,3.80207324,
1.579166651,3.77741909,
1.587499976,3.799938202,
1.595833302,3.757291079,
1.604166627,3.869494438,
1.612499952,3.823875666,
1.620833278,3.821902275,
1.629166722,3.815668821,
1.637500048,3.822780848,
1.645833373,3.785538912,
1.654166698,3.784006357,
1.662500024,3.765469551,
1.670833349,3.787676573,
1.679166675,3.807299376,
1.6875,3.792752028,
1.695833325,3.800308228,
1.704166651,3.851696968,
1.712499976,3.83434701,
1.720833302,3.822568655,
1.729166627,3.719064951,
1.737499952,3.828435898,
1.745833278,3.747617006,
1.754166722,3.837210178,
1.762500048,3.743881941,
1.770833373,3.799475193,
1.779166698,3.787484884,
1.787500024,3.776699781,
1.795833349,3.753324747,
1.804166675,3.825898886,
1.8125,3.806584597,
1.820833325,3.798930883,
1.829166651,3.849197865,
1.837499976,3.792793989,
1.845833302,3.785552025,
1.854166627,3.717577219,
1.862499952,3.811126947,
1.870833278,3.839478254,
1.879166722,3.806441784,
1.887500048,3.767843962,
1.895833373,3.829929829,
1.904166698,3.824549198,
1.912500024,3.834820509,
1.920833349,3.721863985,
1.929166675,3.807526827,
1.9375,3.76947403,
1.945833325,3.837331533,
1.954166651,3.843737125,
1.962499976,3.831414938,
1.970833302,3.861092806,
1.979166627,3.818251371,
1.987499952,3.779941797,
1.995833278,3.808027267,
2.004166603,3.777052641,
2.012500048,3.828677177,
2.020833254,3.752101898,
2.029166698,3.763952494,
2.037499905,3.748271942,
2.045833349,3.776267767,
2.054166555,3.801496506,
