1,,
Time (min),Intensity (a.u.),
0.0008333333535,319.3674622,
0.002500000177,320.2908325,
0.004166666884,317.9868469,
0.005833333358,320.3939819,
0.007500000298,317.366272,
0.009166667238,319.4334412,
0.01083333418,320.6999817,
0.01250000019,320.208374,
0.01416666713,319.1730347,
0.01583333313,320.0170288,
0.01750000194,318.7651367,
0.01916666701,321.3598633,
0.02083333395,319.268158,
0.02250000089,320.866394,
0.02416666783,320.3764954,
0.02583333477,319.5142212,
0.02749999985,320.4634399,
0.02916666679,320.4172974,
0.03083333373,319.1190186,
0.03250000253,318.0085144,
0.03416666761,319.0333862,
0.03583333641,318.7843933,
0.03750000149,320.7941895,
0.03916667029,320.2498474,
0.04083333537,321.0038452,
0.04250000045,320.2283325,
0.04416666925,320.122345,
0.04583333433,320.0589294,
0.04750000313,318.9757385,
0.04916666821,319.37323,
0.05083333328,318.5577393,
0.05250000209,318.9694214,
0.05416666716,321.3274536,
0.05583333597,322.040802,
0.05750000104,319.2305603,
0.05916666612,318.6887207,
0.06083333492,317.9822998,
0.0625,319.9416199,
0.06416667253,321.4285583,
0.0658333376,319.7380066,
0.06750000268,320.1625671,
0.06916666776,319.665802,
0.07083333284,322.124054,
0.07249999791,319.8806763,
0.07416667044,319.1842957,
0.07583333552,319.0617981,
0.0775000006,319.167511,
0.07916666567,318.1307983,
0.08083333075,320.4855957,
0.08250000328,319.4859924,
0.08416666836,320.2356873,
0.08583333343,321.815918,
0.08749999851,321.2687378,
0.08916666359,318.9289246,
0.09083333611,320.1093445,
0.09250000119,319.2098999,
0.09416666627,319.6570435,
0.09583333135,319.587738,
0.09749999642,321.15271,
0.09916666895,319.6698303,
0.100833334,319.7267456,
0.1024999991,319.6991577,
0.1041666642,319.1878052,
0.1058333293,320.7036133,
0.1075000018,318.2188416,
0.1091666669,320.3786621,
0.1108333319,320.7504578,
0.112499997,319.375885,
0.1141666621,318.5012512,
0.1158333346,319.6156311,
0.1174999997,318.2850342,
0.1191666648,321.3656921,
0.1208333299,322.3562012,
0.1224999949,320.9839783,
0.1241666749,320.6657715,
0.1258333325,321.2575684,
0.1274999976,319.9243469,
0.1291666627,321.1228943,
0.1308333278,320.1074829,
0.1325000077,318.4494629,
0.1341666728,317.5507202,
0.1358333379,318.9457092,
0.137500003,319.5401306,
0.1391666681,319.8572083,
0.1408333331,320.2256165,
0.1424999982,319.0057373,
0.1441666782,317.906311,
0.1458333284,319.4483032,
0.1475000083,319.4853821,
0.1491666585,317.6599121,
0.1508333385,320.9299927,
0.1525000036,320.5680542,
0.1541666687,318.3592224,
0.1558333337,320.0888977,
0.1574999988,317.958313,
0.1591666639,319.4303589,
0.1608333439,319.499115,
0.162499994,319.9815063,
0.164166674,319.4465942,
0.1658333242,319.4280701,
0.1675000042,319.7831421,
0.1691666692,318.1404724,
0.1708333343,320.4621582,
0.1724999994,319.5778198,
0.1741666645,319.5380554,
0.1758333296,319.1494446,
0.1775000095,319.4014893,
0.1791666597,322.2955017,
0.1808333397,318.2422485,
0.1824999899,320.3695679,
0.1841666698,320.540802,
0.1858333498,318.4723816,
0.1875,319.7662964,
0.18916668,319.3034973,
0.1908333302,320.5624084,
0.1925000101,317.8108215,
0.1941666752,319.591095,
0.1958333403,320.63974,
0.1975000054,320.178772,
0.1991666704,317.5914001,
0.2008333355,319.8426514,
0.2025000155,319.7076721,
0.2041666657,317.3721924,
0.2058333457,320.7314758,
0.2074999958,320.1721802,
0.2091666758,318.8332214,
0.2108333409,318.9798279,
0.212500006,321.0463867,
0.214166671,318.5857849,
0.2158333361,317.225708,
0.2175000012,320.4292908,
0.2191666812,321.9370422,
0.2208333313,319.2888184,
0.2225000113,318.9290161,
0.2241666615,319.6565247,
0.2258333415,318.2145081,
0.2275000066,319.6016235,
0.2291666716,317.8902893,
0.2308333367,320.0609436,
0.2325000018,318.3747864,
0.2341666669,319.6303711,
0.2358333468,319.1694031,
0.237499997,319.7332458,
0.239166677,319.0489197,
0.2408333272,318.217926,
0.2425000072,318.5758362,
0.2441666722,319.0664063,
0.2458333373,319.8146362,
0.2475000024,318.8200989,
0.2491666675,317.9707642,
0.2508333325,318.5022888,
0.2524999976,319.0998535,
0.2541666627,319.6708374,
0.2558333278,318.8088379,
0.2574999928,319.2183228,
0.2591666579,319.8757324,
0.2608333528,319.5031433,
0.2624999881,317.1802368,
0.264166683,317.710968,
0.2658333182,318.7622986,
0.2675000131,319.0313416,
0.2691666484,320.035553,
0.2708333433,318.1401367,
0.2725000083,318.99823,
0.2741666734,320.2796936,
0.2758333385,318.2842407,
0.2775000036,318.5826416,
0.2791666687,317.4405518,
0.2808333337,319.3633423,
0.2824999988,319.174469,
0.2841666937,319.4117126,
0.285833329,319.931427,
0.287499994,317.8664856,
0.2891666591,321.2984619,
0.290833354,318.5271912,
0.2925000191,317.5326233,
0.2941666543,321.7793274,
0.2958333194,320.1391907,
0.2975000143,317.6834412,
0.2991666794,317.8546448,
0.3008333445,319.1525879,
0.3024999797,318.7664795,
0.3041666746,321.4168701,
0.3058333397,319.299469,
0.3075000048,316.2303162,
0.3091666996,319.9351501,
0.3108333349,318.5881042,
0.3125,318.6639404,
0.3141666651,318.7658691,
0.31583336,317.0881042,
0.317500025,318.0976868,
0.3191666603,319.5671082,
0.3208333254,317.6782532,
0.3225000203,318.4170532,
0.3241666853,319.1285095,
0.3258333504,318.1491699,
0.3274999857,316.5264893,
0.3291666806,319.0220947,
0.3308333457,320.6549988,
0.3325000107,319.2545471,
0.3341666758,316.6278381,
0.3358333409,318.906311,
0.337500006,318.8309021,
0.339166671,320.1962585,
0.3408333361,317.9139099,
0.342500031,320.6665955,
0.3441666663,318.3788757,
0.3458333313,320.1799316,
0.3474999964,319.2356873,
0.3491666913,319.1365356,
0.3508333564,318.0857849,
0.3524999917,317.7012024,
0.3541666567,318.8884583,
0.3558333516,319.4098206,
0.3575000167,318.4891357,
0.3591666818,318.6757813,
0.360833317,320.8253479,
0.3625000119,319.1789551,
0.364166677,319.5056458,
0.3658333421,318.8008423,
0.3675000072,318.8108521,
0.3691666722,319.3430176,
0.3708333373,319.5224915,
0.3725000024,319.7167664,
0.3741666675,319.6662903,
0.3758333623,316.940918,
0.3774999976,319.9685059,
0.3791666627,319.1012573,
0.3808333278,319.2310181,
0.3825000226,317.2905579,
0.3841666877,318.0899353,
0.385833323,317.2245483,
0.3874999881,318.9609985,
0.389166683,318.296936,
0.390833348,319.1558533,
0.3925000131,318.9378967,
0.3941666484,318.536377,
0.3958333433,318.322876,
0.3975000083,317.9945679,
0.3991666734,318.8833008,
0.4008333385,318.4560242,
0.4025000036,318.0759277,
0.4041666687,319.8068542,
0.4058333337,319.2606506,
0.4074999988,317.6694031,
0.4091666937,319.5380249,
0.410833329,320.2394714,
0.412499994,320.9400024,
0.4141666591,317.9318237,
0.415833354,319.4015808,
0.4175000191,319.2588196,
0.4191666543,318.4785156,
0.4208333194,319.0991516,
0.4225000143,318.4905701,
0.4241666794,317.9462891,
0.4258333445,319.5765686,
0.4274999797,317.9607239,
0.4291666746,318.2597961,
0.4308333397,317.4737244,
0.4325000048,319.5211182,
0.4341666996,318.9068604,
0.4358333349,318.1702881,
0.4375,320.1338196,
0.4391666651,318.6032715,
0.44083336,318.9818726,
0.442500025,319.9351196,
0.4441666603,317.7244568,
0.4458333254,317.9248962,
0.4475000203,317.440979,
0.4491666853,318.5020447,
0.4508333504,318.165863,
0.4524999857,318.2906799,
0.4541666806,321.0545959,
0.4558333457,319.1749268,
0.4575000107,318.4917908,
0.4591666758,319.1083984,
0.4608333409,319.0561218,
0.462500006,319.4469604,
0.464166671,319.6876221,
0.4658333361,320.0289307,
0.467500031,316.8300781,
0.4691666663,320.0621033,
0.4708333313,317.4827881,
0.4724999964,318.9840088,
0.4741666913,319.3582153,
0.4758333564,317.3518372,
0.4774999917,317.0976868,
0.4791666567,317.0865479,
0.4808333516,318.4499817,
0.4825000167,318.0896606,
0.4841666818,318.9422913,
0.485833317,318.2156067,
0.4875000119,317.6125488,
0.489166677,318.9099426,
0.4908333421,317.1434937,
0.4925000072,319.0471802,
0.4941666722,318.8902893,
0.4958333373,319.3213806,
0.4975000024,317.8560791,
0.4991666675,317.1687317,
0.5008333325,317.827301,
0.5024999976,320.0858765,
0.5041666627,320.757843,
0.5058333278,319.0570068,
0.5074999928,318.541687,
0.5091666579,318.4858093,
0.510833323,320.6097717,
0.5124999881,318.2048035,
0.5141666532,316.1652832,
0.5158333182,318.8644409,
0.5175000429,318.3829041,
0.5191666484,318.6606445,
0.5208333135,318.6895447,
0.5224999785,317.9548035,
0.5241667032,318.7502747,
0.5258333683,319.8625793,
0.5274999738,318.3396912,
0.5291666389,321.3903809,
0.5308333635,319.1827087,
0.5325000286,316.0227661,
0.5341666341,318.7149353,
0.5358333588,320.1555176,
0.5375000238,320.4031982,
0.5391666889,319.7516785,
0.540833354,320.0511169,
0.5424999595,317.7015381,
0.5441666842,316.7267456,
0.5458333492,318.5903015,
0.5475000143,318.1451721,
0.5491666794,319.9272461,
0.5508333445,319.0092468,
0.5525000095,316.1831055,
0.5541666746,318.40625,
0.5558333993,318.1793823,
0.5575000048,318.5169983,
0.5591666698,318.5604248,
0.5608333349,317.737854,
0.5625,319.0897827,
0.5641667247,318.3284607,
0.5658333302,317.0452271,
0.5674999952,319.5662842,
0.5691667199,319.5565491,
0.5708333254,320.9614868,
0.5725000501,316.1678467,
0.5741666555,318.0304565,
0.5758333206,317.7430725,
0.5775000453,318.4981384,
0.5791666508,318.3663635,
0.5808333755,318.7810974,
0.5825000405,319.4445496,
0.584166646,318.2121887,
0.5858333707,319.2164001,
0.5874999762,318.0634155,
0.5891667008,318.7171021,
0.5908333659,318.388092,
0.5924999714,319.6598816,
0.5941666961,317.610321,
0.5958333611,318.4193115,
0.5975000262,318.7791138,
0.5991666913,317.5377197,
0.6008332968,319.6682129,
0.6025000215,318.7311096,
0.6041666865,319.4963684,
0.6058333516,320.0007019,
0.6075000167,317.5780334,
0.6091666818,317.8357239,
0.6108333468,318.4876099,
0.6125000119,317.1157227,
0.614166677,318.5379028,
0.6158333421,317.5161438,
0.6175000072,317.7642517,
0.6191666722,318.1933594,
0.6208333373,318.7940674,
0.622500062,315.099884,
0.6241666675,317.4350281,
0.6258333325,319.2900696,
0.6274999976,317.4733582,
0.6291666627,318.5696716,
0.6308333874,318.7642822,
0.6324999928,318.9801025,
0.6341666579,318.04599,
0.6358333826,318.616272,
0.6374999881,317.7854614,
0.6391667128,319.4737854,
0.6408333182,320.0239868,
0.6424999833,319.9200134,
0.644166708,317.6497498,
0.6458333135,318.2778625,
0.6475000381,316.3573608,
0.6491667032,318.0227966,
0.6508333087,319.0150757,
0.6525000334,318.1565552,
0.6541666389,317.4182739,
0.6558333635,317.4644775,
0.6575000286,315.4839172,
0.6591666341,317.8447266,
0.6608333588,319.327301,
0.6625000238,319.9599915,
0.6641666889,318.4399719,
0.665833354,318.0259399,
0.6674999595,317.2976379,
0.6691666842,315.8140869,
0.6708333492,319.9065552,
0.6725000143,317.7998352,
0.6741666794,317.9176941,
0.6758333445,318.9022827,
0.6775000095,317.3680725,
0.6791666746,316.1318665,
0.6808333993,319.6363831,
