8,
Time (min),Intensity (a.u.)
0.004166667,134.1847229
0.0125,134.3600464
0.020833334,134.4312134
0.029166667,134.1842194
0.037500001,134.5037994
0.045833334,134.3986511
0.054166667,133.9956512
0.0625,135.0704803
0.070833333,135.6242523
0.079166666,135.5722809
0.087499999,135.6330414
0.095833331,134.4563141
0.104166664,136.2018127
0.112499997,135.4307404
0.12083333,135.5254669
0.129166663,135.3241577
0.137500003,135.5125122
0.145833328,136.7957458
0.154166669,135.3708344
0.162499994,136.0704193
0.170833334,136.5600891
0.17916666,135.71138
0.1875,135.0547485
0.19583334,134.994751
0.204166666,134.1456451
0.212500006,134.1592102
0.220833331,134.473877
0.229166672,134.1914215
0.237499997,134.7784729
0.245833337,134.8084412
0.254166663,135.2943726
0.262499988,134.6999207
0.270833343,134.6319427
0.279166669,134.9437408
0.287499994,134.8927765
0.295833319,135.2636719
0.304166675,134.8942719
0.3125,135.3379364
0.320833325,135.9243011
0.329166681,135.9658813
0.337500006,136.0186462
0.345833331,135.8769684
0.354166657,136.6802979
0.362500012,136.5696106
0.370833337,135.7550964
0.379166663,136.4384918
0.387499988,136.0886536
0.395833343,135.4099121
0.404166669,135.9751129
0.412499994,134.7830963
0.420833319,134.8523407
0.429166675,136.7231293
0.4375,135.5610657
0.445833325,135.2016754
0.454166681,136.3651581
0.462500006,135.0044098
0.470833331,134.9320374
0.479166657,136.0906525
0.487500012,135.5262756
0.495833337,134.5048523
0.504166663,135.1578674
0.512499988,135.1449432
0.520833314,134.7229156
0.529166639,135.2037048
0.537500024,135.3093109
0.545833349,135.1194153
0.554166675,135.1085205
0.5625,134.8428955
0.570833325,135.7595978
0.579166651,135.1213379
0.587499976,135.6559296
0.595833361,135.0904846
0.604166687,135.39505
0.612500012,135.5460205
0.620833337,135.5977325
0.629166663,134.8154144
0.637499988,134.3184052
0.645833314,134.2959137
0.654166639,134.9845428
0.662500024,134.3857117
0.670833349,134.3773041
0.679166675,134.3449097
0.6875,134.4048767
0.695833325,134.1216888
0.704166651,134.2268524
0.712499976,133.8197937
0.720833361,134.8999176
0.729166687,135.2867126
0.737500012,134.6050415
0.745833337,134.7940369
0.754166663,135.5117188
0.762499988,135.5061493
0.770833314,135.2637634
0.779166639,135.173996
0.787500024,135.6513672
0.795833349,135.386673
0.804166675,135.4413605
0.8125,135.1402435
0.820833325,134.5350494
0.829166651,134.6517029
0.837499976,135.2159271
0.845833361,135.0024261
0.854166687,135.3306732
0.862500012,134.9400177
0.870833337,135.1539307
0.879166663,135.2472534
0.887499988,135.2879333
0.895833314,134.6493225
0.904166639,135.0783539
0.912500024,134.2199554
0.920833349,134.6327209
0.929166675,135.1864319
0.9375,134.9158936
0.945833325,135.5808868
0.954166651,135.270462
0.962499976,134.9333649
0.970833361,134.8486328
0.979166687,135.4852448
0.987500012,135.0024261
0.995833337,135.2677155
1.004166722,135.8648834
1.012500048,135.8110809
1.020833373,134.6082611
1.029166698,134.6994019
1.037500024,134.6895447
1.045833349,134.098526
1.054166675,135.0871735
1.0625,134.6733398
1.070833325,134.834198
1.079166651,134.8977203
1.087499976,134.7519531
1.095833302,135.7681732
1.104166627,135.233551
1.112499952,135.3317261
1.120833278,135.356369
1.129166722,135.0246735
1.137500048,134.6660156
1.145833373,135.1355896
1.154166698,133.745636
1.162500024,134.6291199
1.170833349,135.2099457
1.179166675,134.7639618
1.1875,134.815918
1.195833325,135.0557556
1.204166651,134.9535675
1.212499976,134.9100342
1.220833302,134.9384003
1.229166627,134.6672516
1.237499952,135.3388519
1.245833278,134.8946533
1.254166722,135.0207825
1.262500048,134.9553528
1.270833373,134.4898682
1.279166698,134.7393494
1.287500024,134.8084717
1.295833349,135.2346344
1.304166675,134.4201813
1.3125,133.8775024
1.320833325,134.4395142
1.329166651,134.3593445
1.337499976,133.997345
1.345833302,134.5689087
1.354166627,133.8256683
1.362499952,134.0588837
1.370833278,134.6954193
1.379166722,134.7250366
1.387500048,135.1703949
1.395833373,134.6585083
