11a,
1.212499976,283.5506287
1.214166641,287.5998535
1.215833426,284.9352417
1.217500091,285.6529846
1.219166636,282.8011169
1.220833302,284.5678406
1.222499967,284.9317932
1.224166751,283.0722961
1.225833416,283.1464539
1.227500081,287.2879333
1.229166627,285.1523438
1.230833292,283.5691528
1.232500076,286.2386475
1.234166741,283.96521
1.235833406,283.3577271
1.237499952,285.2104797
1.239166617,285.3312988
1.240833402,282.375
1.242500067,285.7023926
1.244166732,283.3663025
1.245833278,284.1396179
1.247499943,286.7066956
1.249166727,284.0862732
1.250833392,283.8271179
1.252500057,284.6017151
1.254166722,284.6575012
1.255833268,284.5848389
1.257500052,283.8400574
1.259166718,284.8547974
1.260833383,284.3571472
1.262500048,285.1591187
1.264166594,282.8169556
1.265833378,284.5210266
1.267500043,286.0457458
1.269166708,284.8953247
1.270833373,286.5402222
1.272499919,284.3790588
1.274166703,284.235321
1.275833368,285.5821228
1.277500033,286.0213318
1.279166698,284.2475281
1.280833364,282.7720337
1.282500029,284.1190491
1.284166694,287.6775208
1.285833359,284.2769165
1.287500024,285.8106384
1.289166689,285.5170593
1.290833354,284.4239502
1.292500019,285.376709
1.294166684,285.7969055
1.295833349,285.1532898
1.297500014,285.8310547
1.299166799,284.0899048
1.300833344,284.9099426
1.30250001,285.3870239
1.304166675,282.7050781
1.30583334,285.217926
1.307500124,285.3025818
1.30916667,286.0739746
1.310833335,284.2339172
1.3125,287.1763611
1.314166665,285.6676025
1.315833449,285.7410583
1.317499995,285.3067017
1.31916666,284.6395874
1.320833325,282.9899902
1.32249999,282.7792969
1.324166775,285.3473816
1.32583344,285.394043
1.327499986,284.8153687
1.329166651,286.0130615
1.330833316,288.2448425
1.3325001,284.2984314
1.334166765,283.7069397
1.335833311,286.6771545
1.337499976,286.7382813
1.339166641,285.7713623
1.340833426,287.6978149
1.342500091,284.7581482
1.344166636,282.6248474
1.345833302,284.0820923
1.347499967,285.1460571
1.349166751,284.4002075
1.350833416,285.4631958
1.352500081,285.611145
1.354166627,285.0060425
1.355833292,284.041687
1.357500076,285.9378967
1.359166741,287.148468
1.360833406,283.0928345
1.362499952,283.5889587
1.364166617,283.084137
1.365833402,283.7275696
1.367500067,286.0456848
1.369166732,285.6180725
1.370833278,284.7608337
1.372499943,282.027771
1.374166727,284.4881897
1.375833392,285.1899414
1.377500057,283.8069153
1.379166722,284.1820068
1.380833268,284.473999
1.382500052,285.9076538
1.384166718,284.3125916
1.385833383,285.1421204
1.387500048,284.5046692
1.389166594,285.324646
1.390833378,285.0488281
1.392500043,284.2283325
1.394166708,282.9837036
1.395833373,284.1325073
1.397499919,283.1792603
1.399166703,284.3063965
1.400833368,284.6187744
1.402500033,284.8310242
1.404166698,286.5385132
1.405833364,284.4308167
1.407500029,284.5791626
1.409166694,285.1056213
1.410833359,282.4547729
1.412500024,283.0346069
1.414166689,284.8972168
1.415833354,284.9587402
1.417500019,285.2002869
1.419166684,285.5724487
1.420833349,283.9481506
1.422500014,283.8800659
1.424166799,284.2253113
1.425833344,286.0726929
1.42750001,284.3006897
1.429166675,285.0256958
1.43083334,286.4315796
1.432500124,283.3598022
1.43416667,285.2914124
1.435833335,283.9338074
1.4375,286.2885742
1.439166665,282.9745483
1.440833449,283.5451355
1.442499995,282.6376648
1.44416666,285.7841492
1.445833325,287.3990173
1.44749999,283.6904602
1.449166775,284.1860352
1.45083344,286.4755859
1.452499986,285.0880737
1.454166651,283.5693665
1.455833316,284.3039856
1.4575001,286.328125
1.459166765,285.1600647
1.460833311,285.7518921
1.462499976,282.4689026
1.464166641,285.4605408
1.465833426,283.0819092
1.467500091,284.4318542
1.469166636,285.4654541
1.470833302,285.6462402
1.472499967,285.4113464
1.474166751,287.2113342
1.475833416,284.3918152
1.477500081,284.5731506
1.479166627,284.3474121
1.480833292,289.0525818
1.482500076,284.0904236
1.484166741,283.4941406
1.485833406,283.0884094
1.487499952,288.0186462
1.489166617,285.1947327
1.490833402,282.3004761
1.492500067,285.2332458
1.494166732,283.072113
1.495833278,281.6096497
1.497499943,282.6302795
1.499166727,280.9121399
1.500833392,284.5692444
1.502500057,282.9995422
1.504166722,283.6122742
1.505833268,284.1217651
1.507500052,281.79422
1.509166718,283.738678
1.510833383,283.9311523
1.512500048,284.42453
1.514166594,284.8938293
1.515833378,283.6873779
1.517500043,284.9984436
1.519166708,283.9290161
1.520833373,281.7515564
1.522499919,283.3297119
1.524166703,288.7008057
1.525833368,288.9303589
1.527500033,285.8735657
1.529166698,285.2627869
1.530833364,285.6463318
1.532500029,286.4952087
1.534166694,288.7921143
1.535833359,284.8900146
1.537500024,284.6861267
1.539166689,291.2167664
1.540833354,286.3535767
1.542500019,283.6980591
1.544166684,285.3381653
1.545833349,282.1108093
1.547500014,289.077179
1.549166799,284.3568115
1.550833344,288.3711243
1.55250001,284.7922363
1.554166675,284.7749329
1.55583334,282.4899902
1.557500124,284.234436
1.55916667,284.1678162
1.560833335,284.8420105
1.5625,285.885498
1.564166665,284.6943054
1.565833449,284.907074
1.567499995,285.6499939
1.56916666,285.512207
1.570833325,282.5151978
1.57249999,283.2543335
1.574166775,283.4043884
1.57583344,282.5585327
1.577499986,284.4104614
1.579166651,283.6138916
1.580833316,283.13974
1.5825001,282.3457947
1.584166765,284.1141968
1.585833311,284.2142639
1.587499976,285.0198059
1.589166641,283.7301331
1.590833426,284.3695374
1.592500091,283.3443298
1.594166636,285.2818909
1.595833302,284.7309265
1.597499967,284.0122681
1.599166751,282.6262512
1.600833416,285.1903381
1.602500081,284.7441406
1.604166627,285.317688
1.605833292,285.8400879
1.607500076,281.6142883
1.609166741,282.947937
1.610833406,284.6220703
1.612499952,285.3364258
1.614166617,286.0926819
1.615833402,284.3961182
1.617500067,284.0753784
1.619166732,286.0288086
1.620833278,282.6507874
1.622499943,286.8343506
1.624166727,285.4804688
1.625833392,283.6872864
1.627500057,282.7132568
1.629166722,285.2438049
1.630833268,284.5904846
1.632500052,286.5363159
1.634166718,285.5223999
1.635833383,283.3067322
1.637500048,285.4517212
1.639166594,285.1367798
1.640833378,283.9138489
1.642500043,283.8004761
1.644166708,284.6829224
1.645833373,283.2930298
1.647499919,286.2839661
1.649166703,285.2618103
1.650833368,282.7484436
1.652500033,285.2382813
1.654166698,283.2060852
1.655833364,285.4367371
1.657500029,286.2086487
1.659166694,284.7659912
1.660833359,284.7105408
1.662500024,288.6225586
1.664166689,287.071991
1.665833354,285.435791
1.667500019,285.6803284
1.669166684,286.6805115
1.670833349,282.9962769
1.672500014,286.2989502
1.674166799,286.7966003
1.675833344,286.9904785
1.67750001,283.7260437
1.679166675,284.1835938
1.68083334,286.0289307
1.682500124,283.9806213
1.68416667,282.5453491
1.685833335,284.2594299
1.6875,284.0596924
1.689166665,283.6289978
1.690833449,284.5149231
1.692499995,284.1038208
1.69416666,284.7911072
1.695833325,282.8845215
1.69749999,284.6847839
1.699166775,283.415741
1.70083344,283.2966003
1.702499986,283.3036804
1.704166651,282.5599976
1.705833316,284.0614929
1.7075001,284.4426575
1.709166765,283.2833557
1.710833311,283.5618286
1.712499976,286.3757629
1.714166641,285.2135925
1.715833426,286.7798462
1.717500091,283.2830505
1.719166636,285.7526245
1.720833302,281.3761902
1.722499967,283.3677979
1.724166751,281.9052734
1.725833416,287.3867188
1.727500081,282.4475708
1.729166627,285.6286621
1.730833292,287.4309387
1.732500076,284.1789856
1.734166741,287.6154785
1.735833406,283.6838989
1.737499952,285.4465332
1.739166617,282.9718018
1.740833402,283.7055969
1.742500067,282.8766174
1.744166732,283.9530945
1.745833278,285.3929443
1.747499943,283.4659424
1.749166727,283.0935364
1.750833392,285.0702515
1.752500057,284.4689331
1.754166722,284.640564
1.755833268,283.5108032
1.757500052,282.9945984
1.759166718,281.5527039
1.760833383,285.2905579
1.762500048,281.9212952
1.764166594,283.1153564
1.765833378,282.0226135
1.767500043,282.3595886
1.769166708,282.4228516
1.770833373,282.9015198
1.772499919,283.9241638
1.774166703,283.2609558
1.775833368,283.5632324
1.777500033,283.8657837
1.779166698,283.9079895
1.780833364,282.5178833
1.782500029,285.8068848
1.784166694,284.5439453
1.785833359,284.2640076
1.787500024,283.2397461
1.789166689,282.6323853
1.790833354,282.3594666
1.792500019,285.8730774
1.794166684,286.4960022
1.795833349,284.2389221
1.797500014,281.0484009
1.799166799,284.4107971
1.800833344,283.43573
1.80250001,281.7003784
1.804166675,283.42099
1.80583334,285.712616
1.807500124,285.7563477
1.80916667,284.3901062
1.810833335,284.2736511
1.8125,283.3035278
1.814166665,281.9276428
1.815833449,284.0614929
1.817499995,283.7133179
1.81916666,286.3182678
1.820833325,285.8701172
1.82249999,283.2489014
1.824166775,285.1191711
1.82583344,284.3354187
1.827499986,285.7185669
1.829166651,287.1290894
1.830833316,285.3852844
1.8325001,285.4981995
1.834166765,283.9460144
1.835833311,284.526001
1.837499976,284.2275391
1.839166641,285.3710938
1.840833426,285.6691284
1.842500091,282.5408325
1.844166636,283.7285461
1.845833302,284.5020447
1.847499967,285.9784546
1.849166751,285.4753723
1.850833416,285.9464417
1.852500081,285.1588135
1.854166627,284.8070984
1.855833292,282.5445251
1.857500076,282.2814331
1.859166741,282.7466125
1.860833406,283.9975891
1.862499952,282.8096008
1.864166617,285.9064941
1.865833402,283.1171875
1.867500067,284.7178955
1.869166732,283.9215698
1.870833278,283.8695679
1.872499943,285.2015686
1.874166727,285.2174072
1.875833392,283.2313538
1.877500057,283.9281006
1.879166722,283.5960693
1.880833268,284.3424072
1.882500052,282.9493103
1.884166718,284.8590698
1.885833383,287.178894
1.887500048,283.089386
1.889166594,282.8523254
1.890833378,284.0177612
1.892500043,284.5043945
1.894166708,283.2319336
1.895833373,283.8121948
1.897499919,284.7806396
1.899166703,284.6873169
1.900833368,285.3614807
1.902500033,287.133728
1.904166698,284.4739685
1.905833364,284.1287842
1.907500029,286.1849365
1.909166694,283.2479553
1.910833359,285.0642395
1.912500024,285.2154236
1.914166689,282.9301453
1.915833354,283.9366455
1.917500019,283.9021606
1.919166684,284.1682129
1.920833349,282.8699951
1.922500014,281.979187
1.924166799,284.1886597
1.925833344,282.2851257
1.92750001,282.6819458
1.929166675,284.2205811
1.93083334,285.3139648
1.932500124,283.2277222
1.93416667,284.4971619
1.935833335,283.6037598
1.9375,282.406311
1.939166665,282.986908
1.940833449,283.3705139
1.942499995,285.2640381
1.94416666,282.7001038
1.945833325,282.537323
1.94749999,282.3172607
1.949166775,284.6017151
1.95083344,284.2197571
1.952499986,281.853363
1.954166651,284.057373
1.955833316,282.59729
1.9575001,282.8041992
