11a,
Time (min),Intensity (a.u.)
0.000833333,266.3015442
0.0025,267.5482178
0.004166667,265.0809326
0.005833333,266.2849426
0.0075,265.7019348
0.009166667,266.2090759
0.010833334,265.4988098
0.0125,266.7207031
0.014166667,267.2605896
0.015833333,267.2153931
0.017500002,266.9350281
0.019166667,266.8884277
0.020833334,267.9814758
0.022500001,265.7821045
0.024166668,268.0160217
0.025833335,268.2250977
0.0275,268.3709106
0.029166667,265.1027527
0.030833334,268.6396484
0.032500003,266.2251892
0.034166668,265.2554626
0.035833336,265.5867615
0.037500001,265.8543091
0.03916667,266.0562134
0.040833335,267.9672852
0.0425,266.5747375
0.044166669,267.4587097
0.045833334,266.364502
0.047500003,267.1923828
0.049166668,266.305542
0.050833333,266.6808167
0.052500002,266.440979
0.054166667,267.2431335
0.055833336,266.3352661
0.057500001,266.9072876
0.059166666,265.9005737
0.060833335,265.0597534
0.0625,267.3058777
0.064166673,265.9926147
0.065833338,268.1019592
0.067500003,265.7328186
0.069166668,264.8758545
0.070833333,265.1799622
0.072499998,265.8737488
0.07416667,265.8202515
0.075833336,264.8690796
0.077500001,265.8286438
0.079166666,265.002594
0.080833331,265.6824646
0.082500003,266.8146057
0.084166668,265.7680969
0.085833333,266.5335999
0.087499999,266.302063
0.089166664,266.1083984
0.090833336,266.3381042
0.092500001,266.6747742
0.094166666,266.7142334
0.095833331,267.163269
0.097499996,266.8274231
0.099166669,266.6813354
0.100833334,265.9078064
0.102499999,266.6522827
0.104166664,265.0478821
0.105833329,267.0818787
0.107500002,267.823761
0.109166667,268.020874
0.110833332,268.0215454
0.112499997,266.6749268
0.114166662,266.6992188
0.115833335,269.6325378
0.1175,267.542572
0.119166665,265.6488342
0.12083333,266.9042358
0.122499995,267.1625366
0.124166675,267.6537476
0.125833333,266.7277832
0.127499998,266.2952576
0.129166663,267.6225586
0.130833328,266.7149658
0.132500008,267.3283997
0.134166673,265.4769897
0.135833338,266.3355408
0.137500003,267.5144653
0.139166668,266.2103882
0.140833333,268.2607117
0.142499998,266.1381531
0.144166678,266.0339355
0.145833328,267.94104
0.147500008,266.3161621
0.149166659,264.247467
0.150833339,266.2062073
0.152500004,266.0526428
0.154166669,265.4550781
0.155833334,267.0201111
0.157499999,265.8181763
0.159166664,265.1872559
0.160833344,265.8828125
0.162499994,265.5177612
0.164166674,265.7419739
0.165833324,267.370575
0.167500004,266.0184937
0.169166669,266.2013245
0.170833334,265.318573
0.172499999,265.870697
0.174166665,265.5415649
0.17583333,265.473114
0.17750001,265.1926575
0.17916666,266.4483032
0.18083334,266.0371094
0.18249999,266.572937
0.18416667,266.9957275
0.18583335,268.5618591
0.1875,265.88797
0.18916668,267.8762817
0.19083333,267.6867676
0.19250001,266.3900757
0.194166675,266.1776123
0.19583334,266.6305847
0.197500005,266.0185852
0.19916667,266.9621582
0.200833336,265.9416199
0.202500016,266.9362183
0.204166666,267.2441711
0.205833346,267.6074219
0.207499996,266.2471313
0.209166676,266.1366577
0.210833341,266.5774536
0.212500006,266.6911621
0.214166671,267.4244385
0.215833336,266.363678
0.217500001,266.2847595
0.219166681,266.8050232
0.220833331,266.1082764
0.222500011,266.4573059
0.224166662,266.9944153
0.225833342,266.5067444
0.227500007,267.6071167
0.229166672,267.8088379
0.230833337,266.5853882
0.232500002,266.4115906
0.234166667,266.3768616
0.235833347,264.8047485
0.237499997,267.4729919
0.239166677,264.7730408
0.240833327,266.0032654
0.242500007,266.9873962
0.244166672,265.1150513
0.245833337,267.1541748
0.247500002,266.8738708
0.249166668,265.8931274
0.250833333,265.8989868
0.252499998,264.4577026
0.254166663,265.9076233
0.255833328,265.0689087
0.257499993,266.4612732
0.259166658,266.5233459
0.260833353,266.6479492
0.262499988,265.6054077
0.264166683,266.452301
0.265833318,265.912262
0.267500013,265.8545227
0.269166648,268.0162659
0.270833343,267.7024536
0.272500008,264.7080994
0.274166673,266.7778931
0.275833339,267.4208984
0.277500004,265.8408203
0.279166669,267.8604126
0.280833334,266.6792297
0.282499999,267.0927429
0.284166694,266.9990845
0.285833329,265.4942322
0.287499994,266.3038635
0.289166659,267.9848938
0.290833354,267.3352966
0.292500019,267.7106628
0.294166654,266.8136597
0.295833319,265.9010925
0.297500014,267.5778809
0.299166679,265.7791748
0.300833345,266.6585999
0.30249998,266.6897888
0.304166675,265.4564209
0.30583334,265.3620605
0.307500005,267.1492615
0.3091667,265.4105835
0.310833335,266.4566345
0.3125,266.6480713
0.314166665,268.0315552
0.31583336,265.0473938
0.317500025,266.1977539
0.31916666,265.9408875
0.320833325,266.5337219
0.32250002,267.1720886
0.324166685,264.9900208
0.32583335,267.5158997
0.327499986,266.6420898
0.329166681,266.5483093
0.330833346,264.7310181
0.332500011,266.9555054
0.334166676,267.7137451
0.335833341,266.8917847
0.337500006,266.4761047
0.339166671,265.3106384
0.340833336,266.7026978
0.342500031,265.2604675
0.344166666,264.9758911
0.345833331,266.8972778
0.347499996,265.5127563
0.349166691,266.4169617
0.350833356,265.7738953
0.352499992,266.8746338
0.354166657,263.1965942
0.355833352,266.1910706
0.357500017,266.7693787
0.359166682,265.8549194
0.360833317,268.4758606
0.362500012,265.3853149
0.364166677,266.4185181
0.365833342,267.0243835
0.367500007,267.5258484
0.369166672,265.8006592
0.370833337,265.03302
0.372500002,266.9443665
0.374166668,266.0400085
0.375833362,267.0402222
0.377499998,268.3547974
0.379166663,265.6430359
0.380833328,265.9277039
0.382500023,266.0340881
0.384166688,266.355957
0.385833323,266.5489197
0.387499988,265.2835999
0.389166683,266.7079163
0.390833348,267.938446
0.392500013,265.1228638
0.394166648,266.472229
0.395833343,267.8155212
0.397500008,266.4685974
0.399166673,266.9215393
0.400833339,266.7744446
0.402500004,265.446106
0.404166669,267.2048645
0.405833334,265.5833435
0.407499999,265.3997192
0.409166694,266.4449158
0.410833329,268.1810303
0.412499994,268.1638489
0.414166659,267.0049133
0.415833354,267.1998596
0.417500019,267.2467346
0.419166654,267.4532166
0.420833319,267.0009766
0.422500014,267.2086487
0.424166679,267.3608398
0.425833345,266.6379089
0.42749998,267.7781372
0.429166675,266.3640137
0.43083334,268.258606
0.432500005,268.0440063
0.4341667,266.0274658
0.435833335,267.399292
0.4375,267.6665344
0.439166665,266.6283875
0.44083336,267.0709229
0.442500025,267.1791077
0.44416666,267.087677
0.445833325,267.7169189
0.44750002,265.4484863
0.449166685,266.4181519
0.45083335,266.7457581
0.452499986,266.467865
0.454166681,267.2371521
0.455833346,266.6549683
0.457500011,267.429718
0.459166676,268.807251
0.460833341,268.383667
0.462500006,268.2852783
0.464166671,267.4623718
0.465833336,267.8098145
0.467500031,268.5335083
0.469166666,265.9442444
0.470833331,267.6358337
0.472499996,267.7012024
0.474166691,268.1651306
0.475833356,268.3041382
0.477499992,267.9553223
0.479166657,267.141571
0.480833352,266.1030273
0.482500017,265.8644409
0.484166682,266.7340698
0.485833317,267.2041626
0.487500012,266.8826294
0.489166677,267.6457825
0.490833342,267.3529968
0.492500007,267.858429
0.494166672,266.8838501
0.495833337,265.9544983
0.497500002,267.7931824
0.499166668,266.0068665
0.500833333,266.4454346
0.502499998,266.6247864
0.504166663,267.7904663
0.505833328,266.4646301
0.507499993,268.0352783
0.509166658,266.5726929
0.510833323,266.572937
0.512499988,266.337677
0.514166653,267.3316345
0.515833318,266.1993408
0.517500043,267.8826904
0.519166648,267.5723572
0.520833314,265.8088989
0.522499979,267.378479
0.524166703,267.0322266
0.525833368,266.5728149
0.527499974,266.3283081
0.529166639,267.0593262
0.530833364,266.1383057
0.532500029,267.3921509
0.534166634,267.7720337
0.535833359,267.1838074
0.537500024,265.3787537
0.539166689,267.2789001
0.540833354,267.4740601
0.54249996,266.8094482
0.544166684,266.332489
0.545833349,268.241333
0.547500014,267.4367371
0.549166679,266.9397583
0.550833345,266.9854431
0.55250001,266.7391968
0.554166675,267.0160217
0.555833399,270.4981689
0.557500005,268.5651245
0.55916667,267.1036377
0.560833335,266.6192017
0.5625,268.2355347
0.564166725,266.8525391
0.56583333,266.2849731
0.567499995,266.940033
0.56916672,267.3150024
0.570833325,268.3268127
0.57250005,267.0831299
0.574166656,267.6701355
0.575833321,267.1749878
0.577500045,268.0684814
0.579166651,267.3405151
0.580833376,266.4433289
0.582500041,268.2867737
0.584166646,268.4714355
0.585833371,267.5220032
0.587499976,268.0343933
0.589166701,267.1393738
0.590833366,271.4861145
0.592499971,269.1106262
0.594166696,267.6942139
0.595833361,267.8513794
0.597500026,269.1049194
0.599166691,267.6338806
0.600833297,269.0367126
0.602500022,267.3552246
0.604166687,265.8261108
0.605833352,268.8494263
0.607500017,267.1834106
0.609166682,269.2773743
0.610833347,268.6086121
0.612500012,269.1646729
0.614166677,268.9144592
0.615833342,269.842926
0.617500007,267.5771179
0.619166672,267.0620422
0.620833337,269.6150818
0.622500062,265.9788818
0.624166668,266.0637817
0.625833333,266.5092163
0.627499998,268.3392029
0.629166663,270.2059631
0.630833387,268.2779236
0.632499993,270.5449524
0.634166658,269.1491089
0.635833383,266.704071
0.637499988,270.2926025
0.639166713,267.4594116
0.640833318,267.9452209
0.642499983,268.572113
0.644166708,269.2774658
0.645833314,268.118927
0.647500038,268.0957336
0.649166703,268.0392761
0.650833309,266.2944946
0.652500033,267.378479
0.654166639,267.5891724
0.655833364,267.5698853
0.657500029,266.6860352
0.659166634,266.9766846
0.660833359,266.8037415
0.662500024,268.4039612
0.664166689,267.4166565
0.665833354,267.1309509
0.66749996,266.4710388
0.669166684,268.179718
0.670833349,267.6097717
0.672500014,266.6568604
0.674166679,266.2868652
0.675833345,268.4605408
0.67750001,269.0010376
0.679166675,266.6309814
0.680833399,266.3571777
0.682500005,267.0579224
0.68416667,267.0477905
0.685833335,268.6207275
0.6875,267.5151062
0.689166725,267.8444519
0.69083333,266.394989
0.692499995,266.9670105
0.69416672,267.3335266
0.695833325,267.117981
0.69750005,268.2022705
0.699166656,267.9187317
0.700833321,267.9408569
0.702500045,266.7484436
0.704166651,266.7756958
0.705833376,266.6056824
0.707500041,269.0967712
0.709166646,266.9505615
0.710833371,264.9833069
0.712499976,267.2547607
0.714166701,267.3356018
0.715833366,266.6246643
0.717499971,267.5982666
0.719166696,266.9904785
0.720833361,268.0072937
0.722500026,266.3211365
0.724166691,268.081604
0.725833297,267.3781738
0.727500022,267.9462585
0.729166687,268.0751648
0.730833352,267.1222839
0.732500017,267.477417
0.734166682,267.3832703
0.735833347,268.8323059
0.737500012,266.9826965
0.739166677,268.6848755
0.740833342,269.1840515
0.742500007,265.7340088
0.744166672,268.4013062
0.745833337,268.8652039
0.747500062,267.5561829
0.749166668,266.0402527
0.750833333,268.074585
0.752499998,267.6186218
0.754166663,266.2865601
0.755833387,267.9819641
0.757499993,266.8790588
0.759166658,268.212738
0.760833383,266.9456482
0.762499988,266.0213928
0.764166713,267.8348083
0.765833318,268.4795227
0.767499983,268.7828979
0.769166708,268.1749573
0.770833314,267.0819702
0.772500038,268.1564331
0.774166703,269.3062439
0.775833309,266.5322876
0.777500033,268.3876953
0.779166639,267.3249512
0.780833364,268.4466858
0.782500029,268.3063965
0.784166634,267.7348022
0.785833359,266.8568726
0.787500024,268.2496948
0.789166689,266.720459
0.790833354,268.3154602
0.79249996,266.0718689
0.794166684,267.8088379
0.795833349,267.4599915
0.797500014,267.7068787
0.799166679,267.1677551
0.800833345,264.2181091
0.80250001,267.4072266
0.804166675,267.4942322
0.805833399,266.9658813
0.807500005,266.5544128
0.80916667,266.8484497
0.810833335,267.9441528
0.8125,266.959259
0.814166725,267.829834
0.81583333,268.1328735
0.817499995,266.4868469
0.81916672,267.6625061
0.820833325,266.6809998
0.82250005,267.1013489
0.824166656,267.3143005
0.825833321,266.3018188
0.827500045,267.2859192
0.829166651,266.9575195
0.830833376,269.1847534
0.832500041,267.3984375
0.834166646,267.9852295
0.835833371,267.8246155
0.837499976,267.1230469
0.839166701,267.9598694
0.840833366,268.4733582
0.842499971,267.5781555
0.844166696,268.6086121
0.845833361,267.9692078
0.847500026,266.3329163
0.849166691,267.123291
0.850833297,268.4179993
0.852500022,267.1329346
0.854166687,267.5028381
0.855833352,267.5385742
0.857500017,267.0923157
0.859166682,267.9837646
0.860833347,267.6161804
0.862500012,270.1434631
0.864166677,267.803894
0.865833342,267.7438354
0.867500007,268.9829407
0.869166672,267.902771
0.870833337,267.3951416
0.872500062,268.4891357
0.874166668,268.7852783
0.875833333,269.0781555
0.877499998,266.7617493
0.879166663,266.665863
0.880833387,266.6334229
0.882499993,265.4850769
0.884166658,268.4389648
0.885833383,269.1577454
0.887499988,268.4456787
0.889166713,267.7667542
0.890833318,265.6862488
0.892499983,267.7915955
