1,,
Time (min),Intensity (a.u.),
0.0008333333535,20.59644699,
0.002500000177,20.27764702,
0.004166666884,21.10468674,
0.005833333358,20.43339539,
0.007500000298,20.3962307,
0.009166667238,21.20277977,
0.01083333418,20.99854279,
0.01250000019,20.78558159,
0.01416666713,20.4883728,
0.01583333313,20.27178955,
0.01750000194,20.56556702,
0.01916666701,20.82097626,
0.02083333395,20.89663315,
0.02250000089,20.75136757,
0.02416666783,20.99997711,
0.02583333477,20.50214958,
0.02749999985,20.86733437,
0.02916666679,20.36612701,
0.03083333373,21.013237,
0.03250000253,20.62758064,
0.03416666761,20.46483421,
0.03583333641,20.98449326,
0.03750000149,21.04905891,
0.03916667029,20.59586334,
0.04083333537,20.71464157,
0.04250000045,20.76715851,
0.04416666925,20.44132805,
0.04583333433,20.71880531,
0.04750000313,20.56574821,
0.04916666821,20.53419495,
0.05083333328,20.50276375,
0.05250000209,20.48997879,
0.05416666716,20.76344872,
0.05583333597,20.60064316,
0.05750000104,20.4499588,
0.05916666612,20.81142998,
0.06083333492,20.8894558,
0.0625,20.82284546,
0.06416667253,20.62110329,
0.0658333376,20.41334534,
0.06750000268,20.72629929,
0.06916666776,20.78126335,
0.07083333284,20.59632683,
0.07249999791,20.84813881,
0.07416667044,20.74027061,
0.07583333552,20.83308792,
0.0775000006,20.19713783,
0.07916666567,20.62674332,
0.08083333075,20.73107719,
0.08250000328,20.20010567,
0.08416666836,20.48338699,
0.08583333343,20.3653698,
0.08749999851,20.13175392,
0.08916666359,20.61539268,
0.09083333611,20.36380577,
0.09250000119,20.52834511,
0.09416666627,20.53236389,
0.09583333135,20.13768578,
0.09749999642,20.36994553,
0.09916666895,20.78607559,
0.100833334,20.54646301,
0.1024999991,20.58283424,
0.1041666642,20.51699638,
0.1058333293,20.60489464,
0.1075000018,20.55724525,
0.1091666669,20.73472786,
0.1108333319,20.41823006,
0.112499997,20.7455349,
0.1141666621,20.73100853,
0.1158333346,20.49534988,
0.1174999997,20.36968231,
0.1191666648,20.31546021,
0.1208333299,20.60197067,
0.1224999949,20.66910934,
