5a,
Time (min),Intensity (a.u.)
21.94587326,145.1248474
22.0267086,145.0879364
22.10920906,145.0566864
22.18920898,144.8326569
22.27006149,145.3111267
22.35089493,145.0793304
22.43173027,145.2467194
22.51422882,145.2997742
22.59423065,144.7679138
22.67506218,144.9049683
22.75589561,144.7629242
22.83672905,145.0217438
22.91756248,145.0496368
22.99839592,144.7776184
23.08089638,144.8704681
23.1608963,145.1175842
23.24089622,144.7608643
23.32172775,144.993988
23.40172958,144.696106
23.48256302,144.8104553
23.56339455,144.798996
23.64422989,144.9473267
23.72506332,144.5419769
23.80589676,145.265152
23.88589668,144.6001892
23.96673012,144.6523132
24.04756355,144.1946259
24.12839508,144.5518799
24.20922852,144.9848633
24.28922844,145.1527405
24.37006187,144.3210449
24.45006371,144.6652679
24.53089523,144.7673187
24.61089706,144.5271149
24.6917305,144.5326233
24.7717514,144.5758362
24.85256386,144.2720642
24.93339729,144.8343506
25.0142498,144.3631744
