5a,
Time (min),Intensity (a.u.)
0.715833366,347.0426331
0.717499971,349.9425964
0.719166696,346.6162415
0.720833361,347.7286377
0.722500026,347.8493347
0.724166691,347.4536438
0.725833297,346.6676025
0.727500022,348.7953796
0.729166687,347.2848816
0.730833352,348.5159912
0.732500017,347.754364
0.734166682,344.1019287
0.735833347,348.307251
0.737500012,346.2513733
0.739166677,348.7806396
0.740833342,348.627655
0.742500007,348.1801147
0.744166672,348.7434692
0.745833337,347.8936462
0.747500062,346.8329163
0.749166668,345.9168091
0.750833333,348.4469604
0.752499998,349.24646
0.754166663,348.435791
0.755833387,347.3270569
0.757499993,349.4102478
0.759166658,347.5502014
0.760833383,346.0115967
0.762499988,347.9838867
0.764166713,350.1544495
0.765833318,347.5263672
0.767499983,345.9090576
0.769166708,348.3192139
0.770833314,348.845459
0.772500038,348.1792908
0.774166703,348.666748
0.775833309,348.7518616
0.777500033,347.3588867
0.779166639,347.7252808
0.780833364,349.5706177
0.782500029,349.2110901
0.784166634,349.8213501
0.785833359,347.1012573
0.787500024,348.4621277
0.789166689,347.3665771
0.790833354,348.3037109
0.79249996,348.9725342
0.794166684,349.3789673
0.795833349,347.3869019
0.797500014,347.5741272
0.799166679,349.4535217
0.800833345,347.9359741
0.80250001,347.4351196
0.804166675,348.0063477
0.805833399,346.670166
0.807500005,347.3313293
0.80916667,349.0632629
0.810833335,348.965332
0.8125,348.6988525
0.814166725,347.303772
0.81583333,347.6700134
0.817499995,347.6235962
0.81916672,347.7112122
0.820833325,346.7764282
0.82250005,350.2315063
0.824166656,348.5062866
0.825833321,347.3702393
0.827500045,346.8111877
0.829166651,346.3444824
0.830833376,348.374054
0.832500041,350.1557617
0.834166646,347.0817871
0.835833371,348.3087158
0.837499976,350.4491577
0.839166701,347.7481995
0.840833366,348.0785828
0.842499971,347.8745117
0.844166696,347.7884827
0.845833361,347.9425049
0.847500026,345.9757996
0.849166691,347.6615295
0.850833297,346.3705139
0.852500022,351.3879089
0.854166687,348.0569153
0.855833352,347.2819519
0.857500017,349.1821594
0.859166682,349.0826111
0.860833347,349.1457214
0.862500012,348.0508118
0.864166677,348.1613464
0.865833342,348.5315857
0.867500007,350.164093
0.869166672,347.8497009
0.870833337,348.8457642
0.872500062,349.21698
0.874166668,348.1590271
0.875833333,349.8970337
0.877499998,347.8095398
0.879166663,349.2980042
0.880833387,352.1400146
0.882499993,348.2409363
0.884166658,348.1725769
0.885833383,347.7155762
0.887499988,347.0765381
0.889166713,348.7062683
0.890833318,347.7281799
0.892499983,348.1688538
