2a,
Time (min),Intensity (a.u.)
2.087500095,155.8939209
2.095833302,155.7045135
2.104166746,155.8399048
2.112499952,155.6210022
2.120833397,155.4528198
2.129166603,155.7327271
2.137500048,156.3892822
2.145833254,156.1094513
2.154166698,155.6638489
2.162499905,156.0292511
2.170833349,155.4820709
2.179166555,155.5049591
2.1875,155.312027
2.195833445,155.5430298
2.204166651,155.6909027
2.212500095,155.4441833
2.220833302,155.337204
2.229166746,155.5445709
2.237499952,155.5563965
2.245833397,155.4394379
2.254166603,155.3835144
2.262500048,155.8734283
2.270833254,155.8197327
2.279166698,155.6531219
2.287499905,155.9255524
2.295833349,155.3305664
2.304166555,155.3621826
2.3125,155.7262115
2.320833445,155.4616699
2.329166651,155.9117432
2.337500095,156.0427704
2.345833302,155.7542267
2.354166746,155.5241241
2.362499952,155.3747864
2.370833397,155.3527985
2.379166603,156.0739288
2.387500048,155.5258942
2.395833254,155.8332214
2.404166698,155.5189972
2.412499905,155.7338257
2.420833349,155.7910767
2.429166555,155.7239838
2.4375,155.8707275
2.445833445,156.0160828
2.454166651,155.9382935
2.462500095,155.8474121
2.470833302,155.9510498
2.479166746,155.7623901
2.487499952,155.9606781
2.495833397,155.6765594
2.504166603,156.427063
2.512500048,155.6651764
2.520833254,155.5417328
2.529166698,155.9050446
2.537499905,156.0105133
2.545833349,155.6968994
2.554166555,155.747757
2.5625,155.5527344
2.570833445,155.7370453
2.579166651,155.7165222
2.587500095,155.8648987
2.595833302,155.6803894
2.604166746,155.8329163
2.612499952,155.7464752
2.620833397,155.5523834
2.629166603,155.5115356
2.637500048,155.9616852
2.645833254,155.7369843
2.654166698,155.3731842
2.662499905,155.5361633
2.670833349,155.4741821
2.679166555,155.9285736
2.6875,155.6202393
2.695833445,155.4049377
2.704166651,155.1583099
2.712500095,155.738739
2.720833302,155.5001221
2.729166746,155.5485382
2.737499952,155.6678162
2.745833397,155.4068604
2.754166603,155.8114929
2.762500048,156.0034027
2.770833254,155.561554
2.779166698,155.9969635
2.787499905,155.8255157
2.795833349,155.4534149
2.804166555,155.879303
2.8125,156.0673065
2.820833445,156.1047058
2.829166651,155.6915588
2.837500095,155.3485413
2.845833302,155.8393555
2.854166746,155.9632721
2.862499952,155.7340393
2.870833397,155.5653076
2.879166603,155.9382782
2.887500048,156.0903168
2.895833254,155.4628754
2.904166698,155.9801331
2.912499905,155.7251892
2.920833349,156.0503082
2.929166555,155.2121887
2.9375,156.0031586
2.945833445,156.5487366
2.954166651,155.5650635
2.962500095,156.3805695
2.970833302,156.087265
2.979166746,155.5234833
2.987499952,155.5488281
2.995833397,155.5132446
3.004166603,155.7001038
3.012500048,155.5341492
3.020833254,155.7353516
3.029166698,155.7611084
3.037499905,155.4173431
3.045833349,155.833847
3.054166555,155.6326294
3.0625,155.9517365
3.070833445,155.4841461
3.079166651,155.6387024
3.087500095,155.7050476
3.095833302,155.5301819
3.104166746,155.9923401
3.112499952,156.0163116
3.120833397,155.8970947
3.129166603,155.7045288
3.137500048,155.7541504
3.145833254,155.7913666
3.154166698,155.7173157
3.162499905,155.7502899
3.170833349,156.0537109
3.179166555,155.7347107
3.1875,156.167923
3.195833445,155.5595551
3.204166651,155.3657837
3.212500095,155.8744965
3.220833302,155.5952301
3.229166746,155.9211121
3.237499952,155.6293793
3.245833397,155.5692444
3.254166603,155.9656372
3.262500048,155.8116608
3.270833254,155.8052673
3.279166698,155.4978485
3.287499905,155.5728607
3.295833349,155.5688171
3.304166555,155.659317
3.3125,155.8587494
3.320833445,155.6954498
3.329166651,155.78302
3.337500095,155.6318512
3.345833302,155.855835
3.354166746,155.9163055
3.362499952,155.9203339
3.370833397,155.7957458
3.379166603,155.4786987
3.387500048,155.6131439
3.395833254,155.7502136
3.404166698,155.4598694
3.412499905,155.8924866
