5a,
Time (min),Intensity (a.u.)
0.000833333,333.2883606
0.0025,333.7390442
0.004166667,333.8129272
0.005833333,333.3585205
0.0075,333.4429321
0.009166667,332.183197
0.010833334,332.4495239
0.0125,334.2663879
0.014166667,332.4386597
0.015833333,333.8104553
0.017500002,333.4755859
0.019166667,332.7321472
0.020833334,334.8373108
0.022500001,333.7475891
0.024166668,332.5980225
0.025833335,332.8944702
0.0275,333.3274536
0.029166667,332.842041
0.030833334,333.7823486
0.032500003,334.0025635
0.034166668,332.7319336
0.035833336,333.5881653
0.037500001,333.1389465
0.03916667,333.1901245
0.040833335,332.7546082
0.0425,332.4664307
0.044166669,333.5452576
0.045833334,333.794281
0.047500003,332.2851868
0.049166668,331.920929
0.050833333,333.1720581
0.052500002,336.019165
0.054166667,335.0639038
0.055833336,333.5760498
0.057500001,334.2294922
0.059166666,332.1440125
0.060833335,333.6562805
0.0625,332.5115967
0.064166673,332.6618958
0.065833338,333.2884827
0.067500003,331.8168335
0.069166668,335.3509216
0.070833333,332.9801025
0.072499998,333.1162415
0.07416667,333.8410645
0.075833336,334.4642944
0.077500001,334.3248596
0.079166666,335.7066956
0.080833331,335.1642761
0.082500003,332.6636047
0.084166668,334.2800293
0.085833333,333.3333435
0.087499999,334.1870117
0.089166664,332.1268005
0.090833336,333.6295471
0.092500001,334.2093201
0.094166666,334.0185547
0.095833331,337.0295715
0.097499996,332.1235352
0.099166669,333.3233032
0.100833334,334.2589722
0.102499999,334.1659546
0.104166664,333.0319214
0.105833329,334.5232239
0.107500002,335.0011597
0.109166667,335.6512451
0.110833332,333.7039795
0.112499997,335.0875854
0.114166662,334.2553101
0.115833335,332.2864075
0.1175,331.7884827
0.119166665,332.6036377
0.12083333,334.5513
0.122499995,333.2790222
0.124166675,333.1808167
0.125833333,332.1114502
0.127499998,331.8907471
0.129166663,332.6414185
0.130833328,332.3615417
0.132500008,334.9101868
0.134166673,334.4696045
0.135833338,333.8652039
0.137500003,333.9651794
0.139166668,333.2714539
0.140833333,333.2874146
0.142499998,332.5573425
0.144166678,334.4731445
0.145833328,335.3765869
0.147500008,333.1874084
0.149166659,334.5565186
0.150833339,332.3856812
0.152500004,333.3813782
0.154166669,334.5141296
0.155833334,333.3833313
0.157499999,334.5958557
0.159166664,333.2035828
0.160833344,332.7641907
0.162499994,332.9194946
0.164166674,335.6275024
0.165833324,334.8562012
0.167500004,334.6181946
0.169166669,335.8400879
0.170833334,333.7316589
0.172499999,335.2732544
0.174166665,335.2586365
0.17583333,334.5489502
0.17750001,333.986969
0.17916666,333.5601196
0.18083334,334.8746338
0.18249999,332.6109619
0.18416667,331.4689331
0.18583335,332.7222595
0.1875,332.5263062
0.18916668,332.7661133
0.19083333,332.6458435
0.19250001,332.5887451
0.194166675,333.4631958
0.19583334,330.8413086
0.197500005,331.8950195
0.19916667,333.5586853
0.200833336,331.5364685
0.202500016,332.690033
0.204166666,332.8215942
0.205833346,333.5542603
0.207499996,332.9027405
0.209166676,332.1080627
0.210833341,333.2159729
0.212500006,331.6990662
0.214166671,332.0801392
0.215833336,333.1399536
0.217500001,335.0397644
0.219166681,334.6691284
0.220833331,333.3568726
0.222500011,332.8272705
0.224166662,332.1606445
0.225833342,334.2234192
0.227500007,332.7376404
0.229166672,333.9031982
0.230833337,335.2559509
0.232500002,335.6800232
0.234166667,332.5117493
0.235833347,331.7678223
0.237499997,333.6471558
0.239166677,334.1330872
0.240833327,332.9244995
0.242500007,334.3620911
0.244166672,332.2439575
0.245833337,334.1383972
0.247500002,331.243042
0.249166668,335.0419312
0.250833333,333.8113403
0.252499998,335.6753235
0.254166663,335.6430054
0.255833328,333.8788147
0.257499993,335.0212708
0.259166658,333.7797241
0.260833353,335.5440063
0.262499988,335.2349548
0.264166683,333.9693298
0.265833318,333.6013184
0.267500013,335.0858765
0.269166648,333.5115051
0.270833343,334.4549255
0.272500008,332.9697266
0.274166673,335.504425
0.275833339,334.5938721
0.277500004,335.1685486
0.279166669,333.0453796
0.280833334,334.7233582
0.282499999,332.621582
0.284166694,334.4284058
0.285833329,334.5715332
0.287499994,333.8471069
0.289166659,335.8003235
0.290833354,333.8694763
0.292500019,335.4481201
0.294166654,333.1613159
0.295833319,337.3251953
0.297500014,334.6369019
0.299166679,327.1151733
0.300833345,332.4022522
0.30249998,334.9848022
0.304166675,336.2671814
0.30583334,332.915802
0.307500005,334.8089294
0.3091667,334.3683167
0.310833335,335.4664307
0.3125,343.5184937
0.314166665,332.9987793
0.31583336,333.6318054
0.317500025,331.9882507
0.31916666,334.8383179
0.320833325,334.182251
0.32250002,334.7378235
0.324166685,333.9264221
0.32583335,333.2794189
0.327499986,332.9498291
0.329166681,333.7827454
0.330833346,333.6681824
0.332500011,335.7165222
0.334166676,333.0168457
0.335833341,333.7637634
0.337500006,332.9019165
0.339166671,331.4371643
0.340833336,336.1911926
0.342500031,333.3514404
0.344166666,335.527771
0.345833331,334.3153687
0.347499996,332.764801
0.349166691,334.5877991
0.350833356,333.2762756
0.352499992,332.7488708
0.354166657,332.2384338
0.355833352,332.5067749
0.357500017,333.263092
0.359166682,333.4549561
0.360833317,335.5658264
0.362500012,333.5308838
0.364166677,332.2283936
0.365833342,334.4077454
0.367500007,332.9615479
0.369166672,332.7837219
0.370833337,334.4157104
0.372500002,333.132782
0.374166668,332.7333679
0.375833362,333.5154724
0.377499998,334.0000305
0.379166663,335.5917969
0.380833328,332.2545776
0.382500023,334.4156189
0.384166688,330.9124146
0.385833323,334.2080383
0.387499988,335.1524353
0.389166683,333.6578979
0.390833348,333.3293457
0.392500013,332.4008789
0.394166648,334.4784851
0.395833343,333.7771606
0.397500008,332.6485291
0.399166673,332.7244568
0.400833339,332.5473938
0.402500004,333.02948
0.404166669,334.3574219
0.405833334,334.2044678
0.407499999,332.1207886
0.409166694,333.6114502
0.410833329,334.0984497
0.412499994,333.3414001
0.414166659,336.6205444
0.415833354,334.5572815
0.417500019,332.3043518
0.419166654,333.7591248
0.420833319,337.0863647
0.422500014,331.7942505
0.424166679,332.6587524
0.425833345,332.6217651
0.42749998,333.1590881
0.429166675,332.1402893
0.43083334,334.3395996
0.432500005,336.2080994
0.4341667,332.983551
0.435833335,333.5258179
0.4375,334.2324829
0.439166665,333.8468323
0.44083336,334.6614685
0.442500025,334.4618225
0.44416666,333.4953613
0.445833325,334.820343
0.44750002,332.5158386
0.449166685,334.2071228
0.45083335,333.6051331
0.452499986,334.7503052
0.454166681,333.8237
0.455833346,335.1181946
0.457500011,334.4768677
0.459166676,334.5470581
0.460833341,333.8761292
0.462500006,334.1143494
0.464166671,334.2332764
0.465833336,333.997406
0.467500031,333.8083191
0.469166666,333.6000366
0.470833331,333.981781
0.472499996,333.0325928
0.474166691,332.0057678
0.475833356,333.5819397
0.477499992,332.934021
0.479166657,331.2943726
0.480833352,333.0558472
0.482500017,333.5752869
0.484166682,331.5343018
0.485833317,332.6752625
0.487500012,333.760376
0.489166677,334.1049805
0.490833342,333.4832458
0.492500007,329.8907471
0.494166672,332.7254333
0.495833337,334.096283
0.497500002,332.6259766
0.499166668,331.6358032
0.500833333,331.7544861
0.502499998,332.1619568
0.504166663,337.6765137
0.505833328,335.2738342
0.507499993,333.4684448
0.509166658,333.8894653
0.510833323,335.919281
0.512499988,332.1614075
0.514166653,333.6909485
0.515833318,334.6542664
0.517500043,334.4121094
0.519166648,333.3530579
0.520833314,331.1288147
0.522499979,331.9468384
0.524166703,334.056366
0.525833368,332.974762
0.527499974,334.462677
0.529166639,333.0324097
0.530833364,333.0793457
0.532500029,333.9860535
0.534166634,332.8267822
0.535833359,334.7749939
0.537500024,332.7677307
0.539166689,333.2834473
0.540833354,334.1052551
0.54249996,333.2773743
0.544166684,334.4394836
0.545833349,334.0423889
0.547500014,334.3543396
0.549166679,333.6747437
0.550833345,334.5552063
0.55250001,334.809967
0.554166675,332.3196411
0.555833399,334.6286011
0.557500005,335.3331604
0.55916667,334.6049194
0.560833335,334.7801819
0.5625,335.7679138
0.564166725,332.0611267
0.56583333,335.0414429
0.567499995,331.1133118
0.56916672,333.0444336
0.570833325,332.7848511
0.57250005,335.5921936
0.574166656,332.3989868
0.575833321,334.3902283
0.577500045,332.2276611
0.579166651,333.4968567
0.580833376,334.3335266
0.582500041,331.726532
0.584166646,332.3928223
0.585833371,332.7004395
0.587499976,333.3960876
0.589166701,333.8926086
0.590833366,332.809906
0.592499971,332.6860657
0.594166696,333.1308594
0.595833361,332.5623474
0.597500026,332.7724609
0.599166691,334.5535889
0.600833297,332.9308472
0.602500022,332.467926
0.604166687,333.3912048
0.605833352,333.3796692
0.607500017,332.6512451
0.609166682,335.8197021
0.610833347,333.6710815
0.612500012,333.377533
0.614166677,333.9576416
0.615833342,332.6890259
0.617500007,333.6405334
0.619166672,332.9399414
0.620833337,333.2584534
0.622500062,333.6899414
0.624166668,332.9638977
0.625833333,332.0779724
0.627499998,332.9034119
0.629166663,332.5436096
0.630833387,332.3552551
0.632499993,333.5593872
0.634166658,333.8005371
0.635833383,333.5950012
0.637499988,333.1725769
0.639166713,333.2279968
0.640833318,333.6453247
0.642499983,334.4915161
0.644166708,332.7388306
0.645833314,332.5908508
0.647500038,333.5309143
0.649166703,333.7402344
0.650833309,334.2877502
0.652500033,332.5661621
0.654166639,332.7150269
0.655833364,331.8093872
0.657500029,332.8340454
0.659166634,333.2260742
0.660833359,332.7653198
0.662500024,331.7547302
0.664166689,333.6189575
0.665833354,333.2024231
0.66749996,332.9802246
0.669166684,334.5728455
0.670833349,335.5326538
0.672500014,334.2001038
0.674166679,332.2667847
0.675833345,337.7851257
0.67750001,334.7362671
0.679166675,334.4440918
0.680833399,334.8462524
0.682500005,332.2966919
0.68416667,332.2298889
0.685833335,331.8362427
0.6875,337.3357544
0.689166725,334.3699646
0.69083333,334.4151001
0.692499995,336.5809631
0.69416672,334.3884888
0.695833325,336.4400635
0.69750005,334.4032288
0.699166656,331.8454285
0.700833321,334.5585938
0.702500045,333.8604736
0.704166651,332.6330261
0.705833376,332.40802
0.707500041,334.0541382
0.709166646,334.4214478
0.710833371,336.9862061
0.712499976,335.2219849
0.714166701,333.0466919
0.715833366,335.3067017
0.717499971,333.800354
0.719166696,333.8603821
0.720833361,334.585144
0.722500026,333.9960938
0.724166691,333.6981812
0.725833297,336.3404846
0.727500022,332.2553101
0.729166687,335.6339722
0.730833352,336.0094604
0.732500017,333.7727966
0.734166682,333.5983276
0.735833347,332.4762878
0.737500012,333.114502
0.739166677,334.6799316
0.740833342,332.8651428
0.742500007,334.3731384
0.744166672,335.0335999
0.745833337,335.6509094
0.747500062,334.2350159
0.749166668,334.7425232
0.750833333,337.4550781
0.752499998,331.7096863
0.754166663,333.7729797
0.755833387,334.2669678
0.757499993,333.3353271
0.759166658,331.68573
0.760833383,332.7885132
0.762499988,336.7053528
0.764166713,333.0360107
0.765833318,334.4384766
0.767499983,334.6530151
0.769166708,335.3126221
0.770833314,332.3609924
0.772500038,332.3201904
0.774166703,331.932251
0.775833309,332.8899536
0.777500033,332.7822266
0.779166639,331.8804016
0.780833364,332.6277466
0.782500029,333.1200256
0.784166634,331.0183716
0.785833359,333.7391052
0.787500024,332.9843445
0.789166689,332.3174133
0.790833354,332.6752319
0.79249996,333.2074585
0.794166684,334.1725159
0.795833349,332.7799683
0.797500014,332.5184326
0.799166679,333.2113647
0.800833345,332.3363647
0.80250001,333.9743347
0.804166675,332.9075012
0.805833399,334.335968
0.807500005,333.3733826
0.80916667,334.8839111
0.810833335,335.3258972
0.8125,333.1401978
0.814166725,333.9387817
0.81583333,331.7059021
0.817499995,332.1975708
0.81916672,331.9085388
0.820833325,333.8322754
0.82250005,333.1046753
0.824166656,334.0109558
0.825833321,333.464386
0.827500045,334.9997559
0.829166651,333.9899902
0.830833376,331.4613037
0.832500041,333.296814
0.834166646,332.3937988
0.835833371,333.6285706
0.837499976,334.1592407
0.839166701,331.8575439
0.840833366,333.2418213
0.842499971,335.4954834
0.844166696,332.8788452
0.845833361,332.6670227
0.847500026,335.7643738
0.849166691,333.8764954
0.850833297,334.1099243
0.852500022,332.9630432
0.854166687,336.1102905
0.855833352,333.3273315
0.857500017,334.6000061
0.859166682,337.0915833
0.860833347,334.1095276
0.862500012,332.8737488
0.864166677,334.0327454
0.865833342,333.273468
0.867500007,332.4854736
0.869166672,331.5735168
0.870833337,334.1065063
0.872500062,335.5643005
0.874166668,334.1457214
0.875833333,337.5822754
0.877499998,336.5741272
0.879166663,333.2770386
0.880833387,334.4344177
0.882499993,333.6688843
0.884166658,333.0657959
0.885833383,336.2232666
0.887499988,333.8025818
0.889166713,331.1473694
0.890833318,333.0204163
0.892499983,334.1000977
0.894166708,335.397644
0.895833314,334.1756287
0.897500038,335.5230713
0.899166703,333.3840027
0.900833309,333.7702026
0.902500033,333.8314514
0.904166639,334.7657166
0.905833364,332.7183838
0.907500029,331.284668
0.909166634,333.7510986
0.910833359,332.4692993
0.912500024,333.4294434
0.914166689,333.2989807
0.915833354,333.2248535
0.91749996,333.8047791
0.919166684,333.4436035
0.920833349,333.2804565
0.922500014,333.2240295
0.924166679,334.1728821
0.925833345,333.5852356
0.92750001,334.2227783
0.929166675,335.7583618
0.930833399,333.1523438
0.932500005,333.286438
0.93416667,332.2279358
0.935833335,331.293457
0.9375,332.4109497
0.939166725,331.8500671
0.94083333,332.9130554
0.942499995,332.0752563
0.94416672,332.8110352
0.945833325,334.8653564
0.94750005,334.0802612
0.949166656,334.2509155
0.950833321,334.2810364
0.952500045,334.3661499
0.954166651,330.8096924
0.955833376,332.5177917
0.957500041,331.9993896
0.959166646,334.6316223
0.960833371,335.0585327
0.962499976,331.8964233
0.964166701,331.8275757
0.965833366,332.2686768
0.967499971,333.9783325
0.969166696,332.3111572
0.970833361,332.5192566
0.972500026,331.1617126
0.974166691,333.7045593
0.975833297,333.0912476
0.977500022,330.6333618
0.979166687,334.2106018
0.980833352,330.7771912
0.982500017,333.3252563
0.984166682,334.9602356
0.985833347,334.312561
0.987500012,331.5630188
0.989166677,332.9348755
0.990833342,333.0961304
0.992500007,333.3554688
0.994166672,332.7675476
0.995833337,333.2467346
0.997500062,333.5413208
0.999166668,335.3410339
1.000833273,331.8944702
1.002500057,332.653595
1.004166722,330.2661743
1.005833387,333.3493652
1.007500052,333.4763794
1.009166598,332.680603
1.010833383,332.500061
1.012500048,333.0092163
1.014166713,333.6178589
1.015833378,333.2812805
1.017500043,333.8377075
1.019166708,333.1974792
1.020833373,333.2355042
1.022500038,333.3088379
1.024166703,332.7816772
1.025833368,334.1023254
1.027500033,332.2038574
1.029166698,333.038269
1.030833364,334.3995361
1.032500029,331.8248596
1.034166694,332.9685974
1.035833359,332.7727356
1.037500024,330.8326721
1.039166689,333.3533325
1.040833354,332.8940125
1.042500019,332.437561
1.044166684,333.6856384
1.045833349,332.9648132
1.047500014,332.1497803
1.049166679,333.3551941
1.050833344,331.5799561
1.05250001,332.9437866
1.054166675,331.8156738
1.05583334,331.5460815
1.057500005,331.5466003
1.05916667,330.6932373
1.060833335,334.4011536
1.0625,333.7749939
1.064166665,333.1063538
1.06583333,332.1967468
1.067499995,333.9849854
1.06916666,333.9182434
1.070833325,333.9102478
1.07249999,330.8893127
1.074166775,332.7554016
1.07583344,333.3636475
1.077499986,332.504425
1.079166651,334.6169128
1.080833316,333.0328674
1.0825001,333.9648743
1.084166765,334.3251038
1.085833311,332.3925781
1.087499976,331.582489
1.089166641,334.5593567
1.090833426,336.0345459
1.092500091,331.9052429
1.094166636,330.8421326
1.095833302,331.9587402
1.097499967,332.5783691
1.099166751,333.1304932
1.100833416,332.9728699
1.102500081,332.2332764
1.104166627,331.3561707
1.105833292,332.132019
1.107500076,332.4528198
1.109166741,334.6051636
1.110833406,331.4146118
1.112499952,333.2139893
1.114166617,331.9198303
1.115833402,333.9872437
1.117500067,331.433075
1.119166732,331.9225769
1.120833278,330.6917419
1.122499943,332.9103088
1.124166727,331.6289673
1.125833392,332.6993713
1.127500057,331.3737183
1.129166722,333.7479248
1.130833268,330.0878906
1.132500052,330.0015869
1.134166718,331.9946289
1.135833383,331.7024231
1.137500048,332.7023315
1.139166594,332.8843689
1.140833378,331.4066772
1.142500043,331.5316162
1.144166708,332.6705933
1.145833373,333.287384
1.147499919,332.1139832
1.149166703,332.8131714
1.150833368,334.1671753
1.152500033,332.2319946
1.154166698,334.1963806
1.155833364,332.7641907
1.157500029,331.5598145
1.159166694,332.938324
1.160833359,332.3360901
1.162500024,331.8312683
1.164166689,332.2971497
1.165833354,332.4054871
1.167500019,333.1508179
1.169166684,334.897644
1.170833349,331.3636475
1.172500014,331.2082214
1.174166799,331.7807312
1.175833344,332.029541
1.17750001,331.3829346
1.179166675,332.6670227
1.18083334,332.4614868
1.182500124,331.6528931
1.18416667,332.1367493
1.185833335,332.9940796
1.1875,332.2261963
1.189166665,332.8496094
1.190833449,331.5117188
1.192499995,334.1871948
1.19416666,332.5065002
1.195833325,332.7592163
1.19749999,332.9038696
1.199166775,331.7106628
1.20083344,333.1066895
1.202499986,335.4676514
1.204166651,333.6740112
1.205833316,332.3840027
1.2075001,332.5149536
1.209166765,331.1203003
1.210833311,333.0843201
1.212499976,332.3612976
1.214166641,332.5991211
1.215833426,331.4760742
1.217500091,333.2210083
1.219166636,331.8857727
1.220833302,331.5032654
1.222499967,334.8250427
1.224166751,332.0609131
1.225833416,331.5598145
1.227500081,332.9289551
1.229166627,332.6434937
1.230833292,330.7253418
1.232500076,333.6295776
1.234166741,331.3650513
1.235833406,332.9145813
1.237499952,330.648407
1.239166617,333.4443359
1.240833402,333.1571045
1.242500067,332.9802551
1.244166732,331.1636963
1.245833278,331.8934326
1.247499943,331.9327087
1.249166727,333.1493835
1.250833392,333.1574707
1.252500057,333.2128906
1.254166722,333.3474426
1.255833268,332.6051941
1.257500052,331.9102783
1.259166718,334.3975525
1.260833383,332.8616028
1.262500048,333.2332153
1.264166594,332.6923828
1.265833378,332.4944153
1.267500043,334.7746887
1.269166708,332.7687988
1.270833373,332.9979858
1.272499919,331.9705505
1.274166703,332.4923706
1.275833368,336.4095154
