11a,
Time (min),Intensity (a.u.)
0.417500019,289.0904541
0.419166654,290.4121399
0.420833319,288.9370422
0.422500014,288.8451538
0.424166679,288.1903687
0.425833345,288.5653381
0.42749998,288.4684143
0.429166675,289.8970642
0.43083334,289.0503845
0.432500005,289.4704895
0.4341667,288.8590393
0.435833335,289.4058228
0.4375,287.710144
0.439166665,288.240387
0.44083336,289.3471069
0.442500025,289.4922485
0.44416666,289.3839722
0.445833325,287.3919373
0.44750002,289.4712219
0.449166685,288.8986511
0.45083335,288.1291199
0.452499986,288.9682922
0.454166681,288.2452698
0.455833346,290.3402405
0.457500011,288.9332886
0.459166676,288.8796997
0.460833341,289.4623108
0.462500006,289.7364197
0.464166671,288.9198914
0.465833336,287.8602905
0.467500031,287.8004761
0.469166666,287.7893372
0.470833331,289.0367737
0.472499996,288.5730591
0.474166691,289.9075928
0.475833356,290.5975037
0.477499992,287.9684448
0.479166657,289.1396484
0.480833352,287.9823303
0.482500017,288.8439636
0.484166682,287.6417542
0.485833317,286.6307983
0.487500012,287.1990356
0.489166677,288.547821
0.490833342,288.6003418
0.492500007,288.4367371
0.494166672,286.8600464
0.495833337,287.1494141
0.497500002,289.328949
0.499166668,290.0447998
0.500833333,289.7527771
0.502499998,288.6792603
0.504166663,287.2671204
0.505833328,289.6810913
0.507499993,292.7204895
0.509166658,288.8719788
0.510833323,289.0528564
0.512499988,289.4779663
0.514166653,290.2798767
0.515833318,289.3488464
0.517500043,286.7510681
0.519166648,289.4570007
0.520833314,288.8073425
0.522499979,290.0620422
0.524166703,289.2335815
0.525833368,289.2636414
0.527499974,288.6254883
0.529166639,289.0393982
0.530833364,288.4468689
0.532500029,289.2738037
0.534166634,289.5951538
0.535833359,289.9569397
0.537500024,287.447113
0.539166689,287.3451233
0.540833354,289.5860901
0.54249996,289.0397339
0.544166684,286.8459167
0.545833349,289.9294434
0.547500014,288.828186
0.549166679,290.0796814
0.550833345,288.3459473
0.55250001,287.7950134
0.554166675,288.7582703
0.555833399,290.066925
0.557500005,289.9233704
0.55916667,288.1453857
0.560833335,288.4855957
0.5625,288.8299255
0.564166725,288.2634277
0.56583333,288.1268005
0.567499995,289.4723511
0.56916672,289.499054
0.570833325,291.1188354
0.57250005,290.2661438
0.574166656,288.8469849
0.575833321,289.9064636
0.577500045,288.1487427
0.579166651,289.5993652
0.580833376,288.1139832
0.582500041,288.6062317
0.584166646,287.9164124
0.585833371,288.5714417
0.587499976,287.4283447
0.589166701,288.9942017
0.590833366,289.4346924
0.592499971,290.9240723
0.594166696,287.8781738
0.595833361,287.4717712
0.597500026,289.6937561
0.599166691,287.3881836
0.600833297,288.5216064
0.602500022,288.8125916
0.604166687,288.0221558
0.605833352,289.6196594
0.607500017,288.6514282
0.609166682,288.9363708
0.610833347,289.4135742
0.612500012,288.0439758
0.614166677,288.4011536
0.615833342,287.8449707
0.617500007,289.2350769
0.619166672,289.4744568
0.620833337,290.3890076
0.622500062,288.958313
0.624166668,289.2686462
0.625833333,287.5956421
0.627499998,289.6998901
0.629166663,289.9701233
0.630833387,288.5744019
0.632499993,289.1109314
0.634166658,287.9499817
0.635833383,289.547699
0.637499988,289.6458435
0.639166713,289.7383118
0.640833318,288.7451172
0.642499983,289.0524292
0.644166708,287.7327271
0.645833314,287.8049622
0.647500038,288.1191406
0.649166703,287.7053528
0.650833309,288.6051636
0.652500033,289.9894104
0.654166639,286.499115
0.655833364,288.4407043
0.657500029,286.9819031
0.659166634,288.6548767
0.660833359,289.478363
0.662500024,289.8647156
0.664166689,287.8909912
0.665833354,289.5294495
0.66749996,289.0074768
0.669166684,290.2540588
0.670833349,289.2845459
0.672500014,289.5890198
0.674166679,287.358429
0.675833345,287.0522766
0.67750001,288.6925659
0.679166675,287.3488464
0.680833399,288.3731689
0.682500005,289.6794128
0.68416667,289.9201965
0.685833335,287.7529297
0.6875,288.3493652
0.689166725,289.8310547
0.69083333,289.6419678
0.692499995,291.2415466
0.69416672,289.6755981
0.695833325,290.2498779
0.69750005,289.1004333
0.699166656,288.905426
