1,,
Time (min),Intensity (a.u.),
0.0008333333535,26.19997025,
0.002500000177,26.02409935,
0.004166666884,25.96714401,
0.005833333358,26.2538681,
0.007500000298,25.92111588,
0.009166667238,25.51151085,
0.01083333418,26.3894577,
0.01250000019,26.21121025,
0.01416666713,25.9818058,
0.01583333313,26.74383163,
0.01750000194,26.21414375,
0.01916666701,25.91127968,
0.02083333395,26.68045998,
0.02250000089,26.20719337,
0.02416666783,25.96026993,
0.02583333477,26.3074894,
0.02749999985,26.02601433,
0.02916666679,26.1586647,
0.03083333373,26.41133308,
0.03250000253,26.23167992,
0.03416666761,25.59140778,
0.03583333641,26.30209923,
0.03750000149,26.27804565,
0.03916667029,26.44959641,
0.04083333537,25.63392067,
0.04250000045,26.42691422,
0.04416666925,26.21725082,
0.04583333433,26.38363838,
0.04750000313,25.74122238,
0.04916666821,26.53530312,
0.05083333328,26.5819397,
0.05250000209,26.19814301,
0.05416666716,26.08235741,
0.05583333597,26.19388199,
0.05750000104,26.27416229,
0.05916666612,26.03700638,
0.06083333492,26.27975464,
0.0625,26.61986923,
0.06416667253,26.07842636,
0.0658333376,26.3281498,
0.06750000268,26.29833603,
0.06916666776,26.25720024,
0.07083333284,26.13280106,
0.07249999791,25.74683952,
0.07416667044,26.09124947,
0.07583333552,26.33588982,
0.0775000006,26.07165527,
0.07916666567,26.47250366,
0.08083333075,26.44282341,
0.08250000328,26.25621033,
0.08416666836,25.89245605,
0.08583333343,26.07629585,
0.08749999851,26.29890633,
0.08916666359,26.47209167,
0.09083333611,26.01295853,
0.09250000119,25.979496,
0.09416666627,26.1814537,
0.09583333135,25.97938919,
0.09749999642,26.05981255,
0.09916666895,26.1542778,
0.100833334,26.27925491,
0.1024999991,26.54964447,
0.1041666642,26.59596062,
0.1058333293,26.08400917,
0.1075000018,26.43867111,
0.1091666669,26.40815163,
0.1108333319,26.33818817,
0.112499997,26.24518204,
0.1141666621,26.09003067,
0.1158333346,26.29654121,
0.1174999997,26.3333149,
0.1191666648,26.20940208,
0.1208333299,25.64681625,
0.1224999949,25.86816788,
0.1241666749,26.02588081,
0.1258333325,25.96757126,
0.1274999976,26.57421494,
0.1291666627,26.44182014,
0.1308333278,25.7497921,
0.1325000077,26.25642776,
0.1341666728,26.09895706,
0.1358333379,26.35487175,
0.137500003,26.2521553,
0.1391666681,26.14281082,
0.1408333331,26.32398224,
0.1424999982,26.26789093,
0.1441666782,25.56960297,
0.1458333284,26.49839783,
0.1475000083,26.02632332,
0.1491666585,26.2664814,
0.1508333385,26.29706764,
0.1525000036,26.46193123,
0.1541666687,26.2338829,
0.1558333337,26.09832382,
0.1574999988,26.21908188,
0.1591666639,25.9219532,
0.1608333439,25.97956467,
0.162499994,26.24273872,
0.164166674,26.29065895,
0.1658333242,26.41227531,
0.1675000042,26.06868935,
0.1691666692,25.89287758,
0.1708333343,26.40518761,
0.1724999994,25.7610302,
0.1741666645,26.28939629,
0.1758333296,26.21921349,
0.1775000095,26.6038475,
0.1791666597,26.26379395,
0.1808333397,26.42678452,
0.1824999899,26.3303299,
0.1841666698,26.36923981,
0.1858333498,25.98644638,
0.1875,26.30172348,
0.18916668,26.27774048,
0.1908333302,25.56658363,
0.1925000101,26.13565636,
0.1941666752,25.8824482,
0.1958333403,26.59236908,
0.1975000054,26.07849503,
0.1991666704,25.46386528,
0.2008333355,26.26571274,
0.2025000155,26.53061295,
0.2041666657,25.6527977,
0.2058333457,26.25004387,
0.2074999958,26.52187347,
0.2091666758,25.74957466,
0.2108333409,25.86787796,
0.212500006,25.49153137,
0.214166671,25.90006065,
0.2158333361,25.43721199,
0.2175000012,26.20194817,
0.2191666812,26.58067131,
0.2208333313,25.65385628,
0.2225000113,26.35323524,
0.2241666615,26.12117958,
0.2258333415,25.8352375,
0.2275000066,26.04685783,
0.2291666716,25.82778549,
0.2308333367,26.30964661,
0.2325000018,26.07669067,
0.2341666669,25.85176659,
0.2358333468,26.06236649,
0.237499997,26.57534027,
0.239166677,26.00016975,
0.2408333272,26.22520828,
0.2425000072,26.20902634,
0.2441666722,26.54145432,
0.2458333373,26.3706131,
0.2475000024,25.96210861,
0.2491666675,25.64313507,
0.2508333325,26.25717163,
0.2524999976,25.92716599,
0.2541666627,26.68503189,
0.2558333278,26.16798782,
0.2574999928,25.87664032,
0.2591666579,25.86452866,
0.2608333528,25.60845757,
0.2624999881,26.07753944,
0.264166683,25.93005371,
0.2658333182,26.13171196,
0.2675000131,25.87212944,
0.2691666484,25.80606842,
0.2708333433,26.2194767,
0.2725000083,26.38872528,
0.2741666734,26.11050606,
0.2758333385,25.96733475,
0.2775000036,25.96407509,
0.2791666687,26.21225739,
0.2808333337,25.84422112,
0.2824999988,26.05541611,
0.2841666937,25.75546265,
0.285833329,26.71377182,
0.287499994,25.86857414,
0.2891666591,25.97080421,
0.290833354,25.99097824,
0.2925000191,26.31346321,
0.2941666543,26.11294937,
0.2958333194,26.09843445,
0.2975000143,26.31857109,
0.2991666794,25.99347115,
0.3008333445,25.94157219,
0.3024999797,25.7980423,
0.3041666746,26.22912407,
0.3058333397,25.47640228,
0.3075000048,26.03886795,
0.3091666996,26.22398949,
0.3108333349,26.54470253,
0.3125,25.83215714,
0.3141666651,25.98613358,
0.31583336,25.97775841,
0.317500025,25.74224854,
0.3191666603,26.39813995,
0.3208333254,25.86793327,
0.3225000203,25.78612328,
0.3241666853,25.46492386,
0.3258333504,26.01669312,
0.3274999857,26.27529716,
0.3291666806,26.04338837,
0.3308333457,26.13704681,
0.3325000107,25.74399567,
0.3341666758,26.11082077,
0.3358333409,26.09843254,
0.337500006,25.91261673,
0.339166671,25.73208427,
0.3408333361,25.71556854,
0.342500031,25.96967316,
0.3441666663,26.17145729,
0.3458333313,25.7316246,
0.3474999964,26.20077133,
0.3491666913,26.04567337,
0.3508333564,26.38620186,
0.3524999917,26.42353439,
0.3541666567,25.95789337,
0.3558333516,26.01501465,
0.3575000167,26.43724251,
0.3591666818,26.04172707,
0.360833317,25.5690136,
0.3625000119,26.14511871,
0.364166677,26.28620911,
0.3658333421,25.96502113,
0.3675000072,26.41395378,
0.3691666722,26.33473396,
0.3708333373,26.34874916,
0.3725000024,25.94827843,
0.3741666675,25.9835434,
0.3758333623,25.99242592,
0.3774999976,25.93659973,
0.3791666627,25.89951515,
0.3808333278,25.9273243,
0.3825000226,25.74617958,
0.3841666877,26.70027924,
0.385833323,25.90816879,
0.3874999881,26.04011154,
0.389166683,26.35958672,
0.390833348,25.85358429,
0.3925000131,26.03558159,
0.3941666484,26.12922478,
0.3958333433,26.54040527,
0.3975000083,26.11390305,
0.3991666734,26.10610771,
0.4008333385,25.83970261,
0.4025000036,25.97149849,
0.4041666687,25.96296883,
0.4058333337,26.2467804,
0.4074999988,26.32356262,
0.4091666937,25.86730766,
0.410833329,25.80553627,
0.412499994,25.74374771,
0.4141666591,26.15154648,
0.415833354,26.21475029,
0.4175000191,25.78297234,
0.4191666543,25.66995811,
0.4208333194,26.47447586,
0.4225000143,26.63602638,
0.4241666794,26.25769615,
0.4258333445,26.2879715,
0.4274999797,26.13348961,
0.4291666746,26.49867249,
0.4308333397,25.89105034,
0.4325000048,26.0874157,
0.4341666996,26.21237373,
0.4358333349,26.30154991,
0.4375,26.19980431,
0.4391666651,26.77026749,
0.44083336,25.9961834,
0.442500025,25.91472244,
0.4441666603,26.20041275,
0.4458333254,25.84652328,
0.4475000203,25.95153618,
0.4491666853,26.06600571,
0.4508333504,26.49053574,
0.4524999857,26.17798042,
0.4541666806,26.11340141,
0.4558333457,26.36591148,
0.4575000107,26.03706741,
0.4591666758,26.33981895,
0.4608333409,26.17453194,
0.462500006,26.3491993,
0.464166671,26.36715317,
0.4658333361,26.04631233,
0.467500031,25.89374161,
0.4691666663,25.96768951,
0.4708333313,26.3458252,
0.4724999964,26.01873779,
0.4741666913,26.05050087,
0.4758333564,25.93223381,
0.4774999917,26.33915138,
0.4791666567,26.15922356,
0.4808333516,26.41839981,
0.4825000167,25.90014648,
0.4841666818,26.05840302,
0.485833317,25.93409538,
0.4875000119,26.05632591,
0.489166677,25.83982468,
0.4908333421,25.96591187,
0.4925000072,26.39564705,
0.4941666722,26.40141106,
0.4958333373,25.89841461,
0.4975000024,26.31362343,
0.4991666675,26.83397102,
0.5008333325,26.02103043,
0.5024999976,26.29263306,
0.5041666627,26.58496284,
0.5058333278,26.27357483,
0.5074999928,26.09675598,
0.5091666579,25.87887955,
0.510833323,26.00437546,
0.5124999881,26.00338554,
0.5141666532,26.02070999,
0.5158333182,25.83606339,
0.5175000429,25.72159004,
0.5191666484,25.86392975,
0.5208333135,26.41963768,
0.5224999785,25.93239212,
0.5241667032,25.99355507,
0.5258333683,25.83551788,
0.5274999738,26.25240707,
0.5291666389,26.39972687,
0.5308333635,26.38602448,
0.5325000286,26.07548904,
0.5341666341,26.34917641,
0.5358333588,26.73344612,
0.5375000238,26.14898491,
0.5391666889,25.77310371,
0.540833354,25.8811512,
0.5424999595,25.96361732,
0.5441666842,26.05810928,
0.5458333492,25.91963005,
0.5475000143,26.52809525,
0.5491666794,25.94818497,
0.5508333445,26.06873322,
0.5525000095,26.40001869,
0.5541666746,25.93082428,
0.5558333993,26.02984619,
0.5575000048,26.00016212,
0.5591666698,25.84233665,
0.5608333349,25.94563866,
0.5625,26.32266045,
0.5641667247,26.31794357,
0.5658333302,25.6197052,
0.5674999952,25.52295113,
0.5691667199,26.07570457,
0.5708333254,26.06844139,
0.5725000501,26.28582954,
0.5741666555,26.33038139,
0.5758333206,26.47285271,
0.5775000453,25.85251808,
0.5791666508,26.38824081,
0.5808333755,26.10198784,
0.5825000405,25.92208862,
0.584166646,26.21566582,
0.5858333707,25.58094597,
0.5874999762,26.01494217,
0.5891667008,26.2332859,
0.5908333659,26.26256561,
0.5924999714,26.08808708,
0.5941666961,25.87678719,
0.5958333611,25.76379967,
0.5975000262,25.82735634,
0.5991666913,26.01815224,
0.6008332968,26.34418869,
0.6025000215,25.98880005,
0.6041666865,26.15835571,
0.6058333516,26.12112808,
0.6075000167,26.58371544,
0.6091666818,26.25216675,
0.6108333468,25.9758606,
0.6125000119,26.03935051,
0.614166677,26.49283791,
0.6158333421,26.33353424,
0.6175000072,25.82413101,
0.6191666722,26.6039772,
0.6208333373,26.13599777,
0.622500062,26.48460197,
0.6241666675,25.91065598,
0.6258333325,26.38496208,
0.6274999976,26.39348984,
0.6291666627,25.75567818,
0.6308333874,26.38541222,
0.6324999928,26.54783249,
0.6341666579,26.19753456,
0.6358333826,26.23175621,
0.6374999881,26.15013123,
0.6391667128,26.26267433,
0.6408333182,26.43893051,
0.6424999833,25.99410057,
0.644166708,26.14085388,
0.6458333135,26.56424332,
0.6475000381,26.17080688,
0.6491667032,25.84056091,
0.6508333087,25.93604851,
0.6525000334,26.21807289,
0.6541666389,26.2202816,
0.6558333635,26.26170921,
0.6575000286,26.12438393,
0.6591666341,26.52841568,
0.6608333588,25.91543388,
0.6625000238,25.45959854,
0.6641666889,25.21633911,
0.665833354,26.16541862,
0.6674999595,25.98523521,
0.6691666842,26.40359497,
0.6708333492,26.19957161,
0.6725000143,26.16347122,
0.6741666794,26.60898972,
0.6758333445,26.04307747,
0.6775000095,26.49469757,
0.6791666746,26.18634224,
0.6808333993,26.22585487,
0.6825000048,26.14275551,
0.6841666698,25.63014793,
