           0  -1.245506   0.000  0.000  0.000   7  7 0.200000
      100000  -1.116122   0.120  0.330  0.000   7  5 0.200000
      200000  -1.160479   0.126  0.334  0.000   7  6 0.200000
      300000  -1.250831   0.131  0.337  0.000   7  7 0.200000
      400000  -1.212234   0.129  0.338  0.000   9  6 0.200000
      500000  -1.246513   0.125  0.334  0.000   9  4 0.200000
      600000  -1.219246   0.123  0.333  0.000   9  5 0.200000
      700000  -1.257140   0.121  0.332  0.000   9  6 0.200000
      800000  -1.189121   0.121  0.332  0.000   8  6 0.100000
      900000  -1.155150   0.120  0.332  0.000   9  6 0.200000
     1000000  -1.293393   0.120  0.331  0.000   9  4 0.200000
     1100000  -1.289722   0.119  0.330  0.000   9  6 0.200000
     1200000  -1.166632   0.118  0.330  0.000   8  5 0.100000
     1300000  -1.227494   0.118  0.330  0.000   9  5 0.200000
     1400000  -1.192530   0.117  0.329  0.000   9  5 0.200000
     1500000  -1.272497   0.116  0.329  0.000   9  5 0.200000
     1600000  -1.271536   0.116  0.329  0.000   7  6 0.200000
     1700000  -1.288411   0.116  0.329  0.000   9  6 0.200000
     1800000  -1.285509   0.115  0.328  0.000  10  5 0.300000
     1900000  -1.193557   0.115  0.328  0.000  10  5 0.300000
     2000000  -1.254080   0.116  0.329  0.000   9  5 0.200000
     2100000  -1.266018   0.116  0.329  0.000   8  5 0.100000
     2200000  -1.110408   0.116  0.328  0.000   7  5 0.200000
     2300000  -1.216214   0.116  0.329  0.000  10  4 0.300000
     2400000  -1.205894   0.116  0.329  0.000  11  2 0.200000
     2500000  -1.256329   0.116  0.328  0.000  14  1 3.100000
     2600000  -1.290055   0.116  0.328  0.000  14  1 3.100000
     2700000  -1.258225   0.116  0.327  0.000  13  1 3.000000
     2800000  -1.187564   0.116  0.327  0.000  14  1 3.100000
     2900000  -1.271060   0.116  0.327  0.000  13  1 3.000000
     3000000  -1.229751   0.116  0.326  0.000  13  2 3.000000
     3100000  -1.191523   0.116  0.326  0.000  14  1 3.100000
     3200000  -1.209420   0.116  0.325  0.000  12  1 0.300000
     3300000  -1.253863   0.117  0.325  0.000  13  2 3.000000
     3400000  -1.271134   0.117  0.325  0.000  12  2 0.300000
     3500000  -1.197296   0.117  0.325  0.000  13  1 3.000000
     3600000  -1.295754   0.117  0.325  0.000  14  1 3.100000
     3700000  -1.287968   0.117  0.324  0.000  13  1 3.000000
     3800000  -1.223468   0.117  0.324  0.000  13  1 3.000000
     3900000  -1.277882   0.117  0.324  0.000  14  1 3.100000
     4000000  -1.321404   0.117  0.324  0.000  14  1 3.100000
     4100000  -1.321958   0.117  0.323  0.000  14  1 3.100000
     4200000  -1.221031   0.117  0.323  0.000  14  1 3.100000
     4300000  -1.190307   0.117  0.323  0.000  13  1 3.000000
     4400000  -1.187391   0.117  0.323  0.000  13  2 3.000000
     4500000  -1.194253   0.118  0.323  0.000  13  1 3.000000
     4600000  -1.351829   0.118  0.323  0.000  13  2 3.000000
     4700000  -1.257081   0.118  0.323  0.000  13  1 3.000000
     4800000  -1.215095   0.117  0.323  0.000  13  1 3.000000
     4900000  -1.140638   0.118  0.323  0.000  12  1 0.300000
     5000000  -1.281762   0.118  0.323  0.000  13  2 3.000000
     5100000  -1.238796   0.118  0.323  0.000  13  2 3.000000
     5200000  -1.294272   0.118  0.323  0.000  13  2 3.000000
     5300000  -1.228365   0.117  0.323  0.000  13  1 3.000000
     5400000  -1.241350   0.117  0.323  0.000  10  3 0.300000
     5500000  -1.336890   0.117  0.323  0.000  13  1 3.000000
     5600000  -1.269158   0.117  0.323  0.000  14  1 3.100000
     5700000  -1.249269   0.117  0.322  0.000  14  1 3.100000
     5800000  -1.154539   0.117  0.322  0.000  13  1 3.000000
     5900000  -1.243812   0.117  0.322  0.000  12  1 0.300000
     6000000  -1.155708   0.117  0.322  0.000  12  1 0.300000
     6100000  -1.223955   0.117  0.322  0.000  13  1 3.000000
     6200000  -1.318136   0.117  0.322  0.000  13  2 3.000000
