           0  -1.245506   0.000  0.000  0.000   7  7 0.200000
      100000  -1.232370   0.117  0.325  0.000   7  7 0.200000
      200000  -1.238884   0.121  0.331  0.000   7  8 0.200000
      300000  -1.213202   0.121  0.332  0.000   7  7 0.200000
      400000  -1.188131   0.123  0.334  0.000   6  7 0.300000
      500000  -1.198055   0.122  0.333  0.000   6  9 0.300000
      600000  -1.312810   0.121  0.332  0.000   6  9 0.300000
      700000  -1.230040   0.120  0.331  0.000   6  8 0.300000
      800000  -1.187797   0.120  0.329  0.000   6  9 0.300000
      900000  -1.259827   0.120  0.331  0.000   5  9 0.400000
     1000000  -1.147391   0.119  0.330  0.000   6  9 0.300000
     1100000  -1.130441   0.118  0.330  0.000   5  8 0.400000
     1200000  -1.220696   0.118  0.330  0.000   6  9 0.300000
     1300000  -1.180857   0.118  0.330  0.000   6  8 0.300000
     1400000  -1.160145   0.118  0.330  0.000   5  8 0.400000
     1500000  -1.089506   0.118  0.331  0.000   4  9 1.000000
     1600000  -1.184658   0.119  0.331  0.000   5  9 0.400000
     1700000  -1.164498   0.118  0.331  0.000   4  9 1.000000
     1800000  -1.254774   0.118  0.331  0.000   5  9 0.400000
     1900000  -1.185504   0.118  0.331  0.000   6  9 0.300000
     2000000  -1.223506   0.118  0.331  0.000   6  9 0.300000
     2100000  -1.130685   0.117  0.330  0.000   5  8 0.400000
     2200000  -1.275804   0.117  0.330  0.000   5 10 0.400000
     2300000  -1.198827   0.117  0.330  0.000   5  8 0.400000
     2400000  -1.120056   0.117  0.330  0.000   6  8 0.300000
     2500000  -1.197110   0.118  0.331  0.000   6  9 0.300000
     2600000  -1.221119   0.118  0.331  0.000   2 10 50.000000
     2700000  -1.268791   0.119  0.332  0.000   2 11 50.000000
     2800000  -1.214891   0.120  0.332  0.000   2 11 50.000000
     2900000  -1.264013   0.120  0.332  0.000   2 10 50.000000
     3000000  -1.167943   0.121  0.333  0.000   1 11 250.000000
     3100000  -1.216800   0.121  0.333  0.000   3 11 5.000000
     3200000  -1.197077   0.122  0.334  0.000   1 11 250.000000
     3300000  -1.188412   0.122  0.334  0.000   3  9 5.000000
     3400000  -1.243942   0.123  0.334  0.000   1 10 250.000000
     3500000  -0.939055   0.124  0.335  0.000   1 10 250.000000
     3600000  -1.251038   0.124  0.335  0.000   2 10 50.000000
     3700000  -1.181709   0.125  0.336  0.000   3 11 5.000000
     3800000  -1.258000   0.125  0.336  0.000   2 10 50.000000
     3900000  -1.253988   0.125  0.336  0.000   3 11 5.000000
     4000000  -1.107495   0.126  0.337  0.000   1 11 250.000000
     4100000  -1.090823   0.127  0.337  0.000   1  9 250.000000
     4200000  -1.169214   0.127  0.337  0.000   4 10 1.000000
     4300000  -1.106685   0.127  0.338  0.000   2  9 50.000000
     4400000  -1.242839   0.128  0.338  0.000   1  9 250.000000
     4500000  -1.187355   0.128  0.338  0.000   2 10 50.000000
     4600000  -1.184197   0.128  0.338  0.000   2 10 50.000000
     4700000  -1.013432   0.129  0.339  0.000   1  6 250.000000
     4800000  -1.120415   0.129  0.339  0.000   2 11 50.000000
     4900000  -1.237320   0.130  0.339  0.000   3 10 5.000000
     5000000  -1.123112   0.130  0.340  0.000   1 10 250.000000
     5100000  -1.283612   0.130  0.340  0.000   3 11 5.000000
     5200000  -1.087614   0.131  0.340  0.000   1 11 250.000000
     5300000  -1.178148   0.131  0.341  0.000   1 10 250.000000
     5400000  -1.237159   0.131  0.341  0.000   2 11 50.000000
     5500000  -1.150444   0.132  0.341  0.000   3 10 5.000000
     5600000  -1.224058   0.132  0.341  0.000   2 11 50.000000
     5700000  -1.068676   0.132  0.341  0.000   1 10 250.000000
     5800000  -1.147774   0.132  0.341  0.000   2 11 50.000000
