           0  -1.233493   0.000  0.000  0.000   7  7 1.000000
      100000  -1.306398   0.132  0.329  0.000   2 11 50.000000
      200000  -1.239306   0.127  0.328  0.000   3 10 5.000000
      300000  -1.188162   0.127  0.329  0.000   1 10 250.000000
      400000  -1.224831   0.128  0.329  0.000   3 11 5.000000
      500000  -1.286467   0.128  0.329  0.000   2 10 50.000000
      600000  -1.232267   0.128  0.330  0.000   3 11 5.000000
      700000  -1.217231   0.129  0.331  0.000   1 11 250.000000
      800000  -1.154500   0.130  0.332  0.000   3 10 5.000000
      900000  -1.193442   0.130  0.332  0.000   2 11 50.000000
     1000000  -1.062920   0.132  0.331  0.000   1 10 250.000000
     1100000  -1.171748   0.133  0.332  0.000   2 11 50.000000
     1200000  -1.061344   0.134  0.333  0.000   1 10 250.000000
     1300000  -1.205299   0.136  0.333  0.000   1 11 250.000000
     1400000  -1.113763   0.136  0.334  0.000   2 10 50.000000
     1500000  -1.120177   0.136  0.334  0.000   1 11 250.000000
     1600000  -1.224127   0.137  0.334  0.000   4 10 1.000000
     1700000  -1.124831   0.137  0.335  0.000   2 10 50.000000
     1800000  -1.073435   0.137  0.335  0.000   1 10 250.000000
     1900000  -1.246373   0.137  0.336  0.000   2 10 50.000000
     2000000  -1.317756   0.137  0.336  0.000   3 10 5.000000
     2100000  -1.209311   0.137  0.336  0.000   3 10 5.000000
     2200000  -1.101803   0.137  0.335  0.000   2 10 50.000000
     2300000  -1.288306   0.136  0.336  0.000   3 11 5.000000
     2400000  -1.191777   0.136  0.335  0.000   3 10 5.000000
     2500000  -1.226664   0.135  0.335  0.000   2 11 50.000000
     2600000  -1.300901   0.135  0.334  0.000   2 11 50.000000
     2700000  -1.117822   0.135  0.334  0.000   3 11 5.000000
     2800000  -1.222531   0.135  0.335  0.000   2 11 50.000000
     2900000  -1.257370   0.134  0.334  0.000   2 11 50.000000
     3000000  -1.140655   0.135  0.335  0.000   2 11 50.000000
     3100000  -1.230419   0.135  0.335  0.000   2 10 50.000000
     3200000  -1.129677   0.135  0.335  0.000   2 10 50.000000
     3300000  -1.192815   0.135  0.335  0.000   1 10 250.000000
     3400000  -1.061530   0.136  0.336  0.000   1 10 250.000000
     3500000  -1.200576   0.136  0.336  0.000   3 10 5.000000
     3600000  -1.145818   0.136  0.336  0.000   1 11 250.000000
     3700000  -1.206787   0.136  0.336  0.000   1 10 250.000000
     3800000  -1.118675   0.137  0.336  0.000   2 11 50.000000
     3900000  -1.165695   0.137  0.336  0.000   3 11 5.000000
     4000000  -1.098022   0.136  0.336  0.000   1 10 250.000000
     4100000  -1.154507   0.136  0.336  0.000   2 11 50.000000
     4200000  -1.273320   0.137  0.336  0.000   4 11 1.000000
     4300000  -1.285335   0.137  0.336  0.000   4  9 1.000000
     4400000  -1.164533   0.137  0.336  0.000   3 11 5.000000
     4500000  -1.276983   0.137  0.336  0.000   3 11 5.000000
     4600000  -1.046871   0.137  0.335  0.000   1 11 250.000000
     4700000  -1.252748   0.136  0.335  0.000   2 11 50.000000
     4800000  -1.209979   0.136  0.335  0.000   2 11 50.000000
     4900000  -1.280188   0.136  0.335  0.000   2 11 50.000000
     5000000  -1.263041   0.136  0.335  0.000   2 11 50.000000
     5100000  -1.288807   0.136  0.335  0.000   3 10 5.000000
     5200000  -1.153899   0.135  0.334  0.000   1 11 250.000000
     5300000  -1.227999   0.135  0.334  0.000   2 11 50.000000
     5400000  -1.076818   0.136  0.334  0.000   1  8 250.000000
     5500000  -1.213723   0.136  0.335  0.000   2 10 50.000000
     5600000  -1.231054   0.135  0.335  0.000   3 11 5.000000
     5700000  -1.183150   0.135  0.335  0.000   2 10 50.000000
     5800000  -1.150893   0.136  0.335  0.000   2 10 50.000000
     5900000  -1.156367   0.136  0.335  0.000   1 10 250.000000
     6000000  -1.064710   0.136  0.335  0.000   1 11 250.000000
     6100000  -1.176692   0.135  0.335  0.000   2 10 50.000000
     6200000  -1.196101   0.136  0.335  0.000   3 10 5.000000
     6300000  -1.132508   0.136  0.335  0.000   2 11 50.000000
     6400000  -1.203845   0.135  0.335  0.000   3 10 5.000000
     6500000  -1.173722   0.135  0.335  0.000   2 11 50.000000
     6600000  -1.181752   0.135  0.335  0.000   1 10 250.000000
     6700000  -1.245620   0.135  0.335  0.000   1 11 250.000000
     6800000  -1.179508   0.136  0.335  0.000   2 10 50.000000
     6900000  -1.191222   0.136  0.335  0.000   2 11 50.000000
     7000000  -1.239692   0.136  0.335  0.000   3 10 5.000000
     7100000  -1.187289   0.136  0.335  0.000   2 11 50.000000
     7200000  -1.285062   0.136  0.335  0.000   2 11 50.000000
     7300000  -1.174843   0.136  0.335  0.000   1 11 250.000000
     7400000  -1.166322   0.136  0.335  0.000   2 10 50.000000
     7500000  -1.156586   0.136  0.335  0.000   1 11 250.000000
     7600000  -1.104692   0.136  0.335  0.000   2 10 50.000000
     7700000  -1.249797   0.135  0.335  0.000   4 11 1.000000
     7800000  -1.130969   0.135  0.335  0.000   1 11 250.000000
     7900000  -1.213316   0.136  0.335  0.000   1 11 250.000000
     8000000  -1.257185   0.136  0.335  0.000   2 10 50.000000
     8100000  -1.190191   0.136  0.335  0.000   1 11 250.000000
     8200000  -1.246655   0.136  0.335  0.000   2 11 50.000000
     8300000  -1.270760   0.135  0.335  0.000   3 11 5.000000
     8400000  -1.189804   0.135  0.335  0.000   3 10 5.000000
     8500000  -1.191521   0.135  0.335  0.000   3 11 5.000000
     8600000  -1.185009   0.135  0.334  0.000   2 10 50.000000
     8700000  -1.205513   0.135  0.334  0.000   3 11 5.000000
     8800000  -1.349114   0.135  0.334  0.000   1 11 250.000000
     8900000  -1.166871   0.135  0.334  0.000   3 10 5.000000
     9000000  -1.251307   0.135  0.334  0.000   5 10 1.000000
     9100000  -1.243108   0.135  0.334  0.000   4 10 1.000000
     9200000  -1.225604   0.135  0.334  0.000   3 10 5.000000
     9300000  -1.184180   0.135  0.334  0.000   3 11 5.000000
     9400000  -1.198593   0.135  0.334  0.000   1 10 250.000000
     9500000  -1.283389   0.135  0.334  0.000   2 11 50.000000
     9600000  -1.238148   0.135  0.334  0.000   2 11 50.000000
     9700000  -1.240869   0.135  0.334  0.000   2 11 50.000000
     9800000  -1.055964   0.135  0.334  0.000   1 11 250.000000
     9900000  -1.270365   0.135  0.334  0.000   4 11 1.000000
    10000000  -1.093046   0.135  0.334  0.000   1  9 250.000000
    10100000  -1.182408   0.135  0.334  0.000   3 10 5.000000
    10200000  -1.197081   0.135  0.334  0.000   3  9 5.000000
    10300000  -1.205574   0.135  0.334  0.000   3 10 5.000000
    10400000  -1.362627   0.135  0.334  0.000   4 11 1.000000
    10500000  -1.135038   0.135  0.334  0.000   2 11 50.000000
    10600000  -1.244667   0.135  0.334  0.000   2 11 50.000000
    10700000  -1.155232   0.135  0.334  0.000   1 10 250.000000
    10800000  -1.123797   0.135  0.334  0.000   1 11 250.000000
    10900000  -1.129156   0.135  0.334  0.000   2 11 50.000000
    11000000  -1.253856   0.135  0.334  0.000   2 11 50.000000
    11100000  -1.144841   0.135  0.334  0.000   2 11 50.000000
    11200000  -1.148598   0.135  0.334  0.000   1 11 250.000000
    11300000  -1.159787   0.135  0.334  0.000   2 11 50.000000
    11400000  -1.156903   0.135  0.334  0.000   2 10 50.000000
    11500000  -1.227547   0.135  0.334  0.000   3 11 5.000000
    11600000  -1.247715   0.135  0.334  0.000   2 11 50.000000
    11700000  -1.248740   0.135  0.334  0.000   3 11 5.000000
    11800000  -1.139646   0.135  0.334  0.000   2 11 50.000000
    11900000  -1.172588   0.135  0.334  0.000   2 10 50.000000
    12000000  -1.219682   0.135  0.334  0.000   1 11 250.000000
    12100000  -1.132422   0.135  0.334  0.000   1 10 250.000000
    12200000  -1.205645   0.135  0.335  0.000   1 11 250.000000
    12300000  -1.188204   0.135  0.335  0.000   3 10 5.000000
    12400000  -1.109668   0.135  0.335  0.000   2 11 50.000000
    12500000  -1.126696   0.135  0.335  0.000   1 11 250.000000
    12600000  -1.124758   0.135  0.335  0.000   3 10 5.000000
    12700000  -1.239268   0.135  0.335  0.000   2 11 50.000000
    12800000  -1.122877   0.135  0.335  0.000   1 11 250.000000
    12900000  -1.299003   0.135  0.335  0.000   2 11 50.000000
    13000000  -1.294215   0.135  0.335  0.000   3 11 5.000000
    13100000  -1.206155   0.135  0.335  0.000   2 11 50.000000
    13200000  -1.252848   0.135  0.335  0.000   2 11 50.000000
    13300000  -1.132845   0.135  0.335  0.000   1 11 250.000000
    13400000  -1.224326   0.135  0.335  0.000   1 11 250.000000
    13500000  -1.113551   0.135  0.335  0.000   1 11 250.000000
    13600000  -1.181322   0.135  0.335  0.000   2  9 50.000000
    13700000  -1.160676   0.136  0.335  0.000   3 10 5.000000
    13800000  -1.295304   0.136  0.335  0.000   3 10 5.000000
    13900000  -1.257527   0.135  0.334  0.000   2 11 50.000000
    14000000  -1.231007   0.135  0.335  0.000   2 10 50.000000
    14100000  -1.135369   0.136  0.335  0.000   1 11 250.000000
    14200000  -1.205257   0.136  0.335  0.000   2 11 50.000000
    14300000  -1.198314   0.136  0.335  0.000   2 10 50.000000
    14400000  -1.166016   0.136  0.335  0.000   2 10 50.000000
    14500000  -1.250359   0.136  0.335  0.000   4 11 1.000000
    14600000  -1.268205   0.136  0.335  0.000   1 11 250.000000
    14700000  -1.233775   0.136  0.335  0.000   2 11 50.000000
    14800000  -1.033159   0.136  0.335  0.000   1 10 250.000000
    14900000  -1.133081   0.136  0.335  0.000   2 10 50.000000
    15000000  -1.239776   0.136  0.335  0.000   1 11 250.000000
    15100000  -1.139595   0.136  0.335  0.000   1 10 250.000000
    15200000  -1.189017   0.136  0.335  0.000   5  9 1.000000
    15300000  -1.193671   0.136  0.335  0.000   1 10 250.000000
    15400000  -1.082886   0.136  0.335  0.000   2  9 50.000000
    15500000  -1.299439   0.136  0.335  0.000   4 11 1.000000
    15600000  -1.036763   0.136  0.335  0.000   1 11 250.000000
    15700000  -1.242422   0.136  0.335  0.000   3 11 5.000000
    15800000  -1.224670   0.136  0.335  0.000   3 10 5.000000
    15900000  -1.132096   0.136  0.335  0.000   2 10 50.000000
    16000000  -1.320229   0.136  0.335  0.000   3 11 5.000000
    16100000  -1.161996   0.136  0.335  0.000   3 10 5.000000
    16200000  -1.280834   0.135  0.335  0.000   3 11 5.000000
    16300000  -1.304322   0.135  0.335  0.000   2 11 50.000000
    16400000  -1.113815   0.135  0.335  0.000   3  9 5.000000
    16500000  -1.188230   0.135  0.334  0.000   2 11 50.000000
    16600000  -1.219951   0.135  0.334  0.000   3 11 5.000000
    16700000  -1.224425   0.135  0.334  0.000   2 11 50.000000
    16800000  -1.049545   0.135  0.334  0.000   3 11 5.000000
    16900000  -1.299361   0.135  0.334  0.000   3 11 5.000000
    17000000  -1.214762   0.135  0.334  0.000   3 11 5.000000
    17100000  -1.203977   0.135  0.334  0.000   2 11 50.000000
    17200000  -1.267450   0.135  0.334  0.000   3 11 5.000000
    17300000  -1.198749   0.135  0.334  0.000   3 11 5.000000
    17400000  -1.169886   0.135  0.334  0.000   2 11 50.000000
    17500000  -1.186062   0.135  0.334  0.000   2 10 50.000000
    17600000  -1.279754   0.135  0.334  0.000   5  9 1.000000
    17700000  -1.207992   0.135  0.334  0.000   2 10 50.000000
    17800000  -1.296902   0.135  0.334  0.000   3 11 5.000000
    17900000  -1.258612   0.135  0.334  0.000   2 11 50.000000
    18000000  -1.097338   0.135  0.334  0.000   3  9 5.000000
    18100000  -1.353749   0.135  0.334  0.000   2 11 50.000000
    18200000  -1.205649   0.135  0.334  0.000   3 11 5.000000
    18300000  -1.151380   0.135  0.334  0.000   1 11 250.000000
    18400000  -1.243762   0.135  0.334  0.000   2 11 50.000000
    18500000  -1.276419   0.135  0.334  0.000   2 11 50.000000
    18600000  -1.234816   0.135  0.334  0.000   3 11 5.000000
    18700000  -1.246844   0.135  0.334  0.000   2 11 50.000000
    18800000  -1.273656   0.135  0.334  0.000   2 10 50.000000
    18900000  -1.231650   0.135  0.334  0.000   2 11 50.000000
    19000000  -1.226452   0.135  0.334  0.000   3 10 5.000000
    19100000  -1.162819   0.135  0.334  0.000   2 11 50.000000
    19200000  -1.248563   0.135  0.334  0.000   2 10 50.000000
    19300000  -1.229433   0.135  0.334  0.000   2 11 50.000000
    19400000  -1.218176   0.135  0.334  0.000   2 11 50.000000
    19500000  -1.195585   0.135  0.334  0.000   1 10 250.000000
    19600000  -1.212315   0.135  0.334  0.000   2 11 50.000000
    19700000  -1.262722   0.135  0.334  0.000   2 10 50.000000
