#t = 1000000000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 0 0 
4 0 0 0 
5 0 0 0 
6 0 0 0 
7 0 0 0 
8 0 0 0 
9 0 0 0 
10 0 0 0 
11 0 0 0 
12 0 0 0 
13 0 0 0 
14 0 0 0 
15 0 0 0 
0 1 0 0 
1 1 0 0 
2 1 0 0 
3 1 0 0 
4 1 0 0 
5 1 0 0 
6 1 0 0 
7 1 3523 33.1733 
8 1 25499 151.509 
9 1 162996 1182.84 
10 1 2.05079e+06 10731.5 
11 1 8.85635e+06 35696.7 
12 1 5.50884e+07 331060 
13 1 2.20073e+08 3.21275e+06 
14 1 1.71415e+08 6.49299e+06 
15 1 1.21683e+06 128087 
0 2 0 0 
1 2 0 0 
2 2 0 0 
3 2 0 0 
4 2 0 0 
5 2 0 0 
6 2 2177 107.772 
7 2 157597 1483.96 
8 2 1.70056e+06 10104.3 
9 2 2.68182e+06 19461.7 
10 2 1.08333e+07 56689.2 
11 2 3.79876e+07 153114 
12 2 1.4071e+08 845612 
13 2 1.08567e+08 1.58491e+06 
14 2 6352 240.606 
15 2 0 0 
0 3 0 0 
1 3 0 0 
2 3 0 0 
3 3 0 0 
4 3 0 0 
5 3 14102 3917.22 
6 3 67566 3344.85 
7 3 943395 8883.19 
8 3 1.24225e+07 73811.5 
9 3 5.34997e+07 388241 
10 3 1.95065e+08 1.02075e+06 
11 3 3.20286e+08 1.29096e+06 
12 3 1.18396e+08 711514 
13 3 705 10.292 
14 3 0 0 
15 3 0 0 
0 4 0 0 
1 4 9674 38.696 
2 4 978 19.56 
3 4 5076 1015.2 
4 4 242 242 
5 4 33372 9270 
6 4 589138 29165.2 
7 4 1.08137e+07 101824 
8 4 1.35344e+08 804185 
9 4 5.88522e+08 4.27084e+06 
10 4 1.85777e+09 9.72146e+06 
11 4 1.79849e+09 7.24907e+06 
12 4 172595 1037.23 
13 4 0 0 
14 4 0 0 
15 4 0 0 
0 5 0 0 
1 5 199911 799.644 
2 5 154932 3098.64 
3 5 53630 10726 
4 5 19038 19038 
5 5 213187 59218.6 
6 5 2.63715e+06 130552 
7 5 4.0704e+07 383276 
8 5 4.10025e+08 2.43628e+06 
9 5 1.3899e+09 1.00864e+07 
10 5 2.69539e+09 1.41046e+07 
11 5 286157 1153.39 
12 5 0 0 
13 5 0 0 
14 5 0 0 
15 5 0 0 
0 6 0 0 
1 6 291314 1165.26 
2 6 653833 13076.7 
3 6 766553 153311 
4 6 730796 730796 
5 6 5.12905e+06 1.42474e+06 
6 6 3.36137e+07 1.66405e+06 
7 6 2.05103e+08 1.93129e+06 
8 6 5.20142e+08 3.09057e+06 
9 6 5.59346e+08 4.05911e+06 
10 6 447143 2339.84 
11 6 0 0 
12 6 0 0 
13 6 0 0 
14 6 0 0 
15 6 0 0 
0 7 0 0 
1 7 4.73894e+06 18955.8 
2 7 9.10291e+06 182058 
3 7 1.27518e+07 2.55036e+06 
4 7 1.17064e+07 1.17064e+07 
5 7 7.5059e+07 2.08497e+07 
6 7 3.76671e+08 1.86471e+07 
7 7 1.60633e+09 1.51255e+07 
8 7 1.35121e+09 8.02859e+06 
9 7 506861 3678.24 
10 7 0 0 
11 7 0 0 
12 7 0 0 
13 7 0 0 
14 7 0 0 
15 7 0 0 
0 8 0 0 
1 8 4.6011e+07 184044 
2 8 7.28516e+07 1.45703e+06 
3 8 9.765e+07 1.953e+07 
4 8 8.31794e+07 8.31794e+07 
5 8 4.04501e+08 1.12361e+08 
6 8 1.21589e+09 6.01928e+07 
7 8 2.49814e+09 2.35229e+07 
8 8 2.31555e+06 13758.5 
9 8 0 0 
10 8 0 0 
11 8 0 0 
12 8 0 0 
13 8 0 0 
14 8 0 0 
15 8 0 0 
0 9 0 0 
1 9 3.01139e+08 1.20456e+06 
2 9 4.71607e+08 9.43215e+06 
3 9 5.51752e+08 1.1035e+08 
4 9 3.74019e+08 3.74019e+08 
5 9 1.22499e+09 3.40275e+08 
6 9 1.0786e+09 5.33959e+07 
7 9 3.54873e+06 33415.6 
8 9 10139 60.2436 
9 9 0 0 
10 9 0 0 
11 9 0 0 
12 9 0 0 
13 9 0 0 
14 9 0 0 
15 9 0 0 
0 10 0 0 
1 10 1.32408e+09 5.2963e+06 
2 10 2.07609e+09 4.15218e+07 
3 10 1.93962e+09 3.87924e+08 
4 10 9.9937e+08 9.9937e+08 
5 10 1.45239e+09 4.03442e+08 
6 10 2.85223e+06 141199 
7 10 7352 69.2279 
8 10 0 0 
9 10 0 0 
10 10 0 0 
11 10 0 0 
12 10 0 0 
13 10 0 0 
14 10 0 0 
15 10 0 0 
0 11 0 0 
1 11 2.50376e+09 1.00151e+07 
2 11 3.89692e+09 7.79384e+07 
3 11 2.3488e+09 4.6976e+08 
4 11 8.52109e+08 8.52109e+08 
5 11 9.92031e+06 2.75564e+06 
6 11 1971 97.5743 
7 11 0 0 
8 11 0 0 
9 11 0 0 
10 11 0 0 
11 11 0 0 
12 11 0 0 
13 11 0 0 
14 11 0 0 
15 11 0 0 
