           0  -1.247879   0.000  0.000  0.000   7  7 106.200000
      100000  -1.157077   0.125  0.324  0.000   7  8 106.200000
      200000  -1.192921   0.126  0.325  0.000   6  8 20.200000
      300000  -1.134759   0.125  0.327  0.000   4  9 1.000000
      400000  -1.069086   0.131  0.332  0.000   2 10 50.000000
      500000  -1.261803   0.137  0.336  0.000   3 10 5.000000
      600000  -1.100319   0.141  0.339  0.000   1 10 250.000000
      700000  -1.263394   0.144  0.340  0.000   4 10 1.000000
      800000  -1.122960   0.143  0.339  0.000   3  8 5.000000
      900000  -1.106440   0.144  0.340  0.000   2  9 50.000000
     1000000  -1.264600   0.143  0.340  0.000   4 10 1.000000
     1100000  -1.278125   0.142  0.339  0.000   3 11 5.000000
     1200000  -1.162352   0.143  0.338  0.000   3 10 5.000000
     1300000  -1.105173   0.144  0.339  0.000   3 10 5.000000
     1400000  -1.140198   0.145  0.341  0.000   2 10 50.000000
     1500000  -1.226307   0.145  0.340  0.000   3 11 5.000000
     1600000  -1.182143   0.144  0.340  0.000   6  9 20.200000
     1700000  -1.213703   0.143  0.339  0.000   1 11 250.000000
     1800000  -1.180741   0.143  0.339  0.000   6  7 20.200000
     1900000  -1.206391   0.142  0.339  0.000   7  8 106.200000
     2000000  -1.175250   0.140  0.338  0.000   6  7 20.200000
     2100000  -1.173298   0.139  0.337  0.000   7  6 106.200000
     2200000  -1.264908   0.138  0.336  0.000   6  8 20.200000
     2300000  -1.289352   0.137  0.335  0.000   7  8 106.200000
     2400000  -1.136613   0.136  0.335  0.000   7  7 106.200000
     2500000  -1.180056   0.135  0.334  0.000   7  8 106.200000
     2600000  -1.205096   0.134  0.333  0.000   7  8 106.200000
     2700000  -1.277587   0.133  0.332  0.000   6  8 20.200000
     2800000  -1.250947   0.132  0.332  0.000   7  8 106.200000
     2900000  -1.287254   0.132  0.332  0.000   7  7 106.200000
     3000000  -1.163771   0.131  0.331  0.000   6  8 20.200000
     3100000  -1.203863   0.131  0.331  0.000   6  7 20.200000
     3200000  -1.195692   0.130  0.331  0.000   7  7 106.200000
     3300000  -1.247337   0.130  0.331  0.000   3 11 5.000000
     3400000  -1.147144   0.130  0.331  0.000   3 11 5.000000
     3500000  -1.244981   0.131  0.331  0.000   3 10 5.000000
     3600000  -1.213873   0.131  0.331  0.000   2 11 50.000000
     3700000  -1.163555   0.132  0.332  0.000   2 10 50.000000
     3800000  -1.184369   0.132  0.332  0.000   3 11 5.000000
     3900000  -1.163230   0.133  0.332  0.000   3 11 5.000000
     4000000  -1.124889   0.133  0.333  0.000   2 11 50.000000
     4100000  -1.144203   0.134  0.333  0.000   3 11 5.000000
     4200000  -1.251296   0.135  0.333  0.000   5 10 3.600000
     4300000  -1.194405   0.135  0.333  0.000   2 11 50.000000
     4400000  -1.107322   0.135  0.334  0.000   1 11 250.000000
     4500000  -1.301394   0.136  0.334  0.000   4 10 1.000000
     4600000  -1.228801   0.136  0.334  0.000   2 10 50.000000
     4700000  -1.153640   0.136  0.334  0.000   3  9 5.000000
     4800000  -1.138512   0.136  0.334  0.000   2 10 50.000000
     4900000  -1.216209   0.136  0.334  0.000   5  9 3.600000
     5000000  -1.167875   0.136  0.334  0.000   2 11 50.000000
     5100000  -1.159183   0.137  0.335  0.000   1  9 250.000000
     5200000  -1.190296   0.137  0.335  0.000   2 11 50.000000
     5300000  -1.140521   0.138  0.336  0.000   4 11 1.000000
     5400000  -1.180725   0.137  0.335  0.000   1 10 250.000000
     5500000  -1.075622   0.137  0.335  0.000   1 11 250.000000
     5600000  -1.173520   0.138  0.336  0.000   1 11 250.000000
     5700000  -1.208145   0.138  0.336  0.000   2 10 50.000000
     5800000  -1.185736   0.138  0.336  0.000   1 10 250.000000
     5900000  -1.187854   0.138  0.336  0.000   5  9 3.600000
     6000000  -1.292892   0.138  0.336  0.000   3 10 5.000000
     6100000  -1.159157   0.138  0.336  0.000   2 10 50.000000
     6200000  -1.092205   0.138  0.337  0.000   1 11 250.000000
     6300000  -1.116752   0.139  0.337  0.000   4 10 1.000000
     6400000  -1.137733   0.139  0.337  0.000   3 11 5.000000
     6500000  -1.172159   0.139  0.337  0.000   2 10 50.000000
     6600000  -1.269342   0.139  0.337  0.000   2 11 50.000000
     6700000  -1.245679   0.139  0.337  0.000   4 11 1.000000
     6800000  -1.112696   0.139  0.337  0.000   1 11 250.000000
     6900000  -1.141328   0.139  0.338  0.000   1 10 250.000000
     7000000  -1.256277   0.139  0.338  0.000   2 11 50.000000
     7100000  -1.247678   0.139  0.337  0.000   5 10 3.600000
     7200000  -1.150800   0.139  0.337  0.000   2 11 50.000000
     7300000  -1.206367   0.139  0.338  0.000   5 10 3.600000
     7400000  -1.212001   0.139  0.337  0.000   3 10 5.000000
     7500000  -1.238954   0.139  0.337  0.000   3 11 5.000000
     7600000  -1.269536   0.139  0.338  0.000   3 11 5.000000
     7700000  -1.192094   0.139  0.338  0.000   3 10 5.000000
     7800000  -1.107556   0.139  0.338  0.000   1 11 250.000000
     7900000  -1.195894   0.139  0.338  0.000   4  9 1.000000
     8000000  -1.279135   0.139  0.338  0.000   4 11 1.000000
     8100000  -1.285750   0.139  0.338  0.000   3 11 5.000000
     8200000  -1.249986   0.139  0.338  0.000   4  9 1.000000
     8300000  -1.152123   0.139  0.338  0.000   5  8 3.600000
     8400000  -1.212811   0.139  0.338  0.000   5 10 3.600000
     8500000  -1.235964   0.139  0.338  0.000   4 11 1.000000
     8600000  -1.286545   0.139  0.338  0.000   2 11 50.000000
     8700000  -1.279960   0.139  0.338  0.000   4 11 1.000000
     8800000  -1.109362   0.139  0.338  0.000   2 11 50.000000
     8900000  -1.194682   0.139  0.338  0.000   3  8 5.000000
     9000000  -1.115230   0.139  0.338  0.000   3 10 5.000000
     9100000  -1.224442   0.139  0.338  0.000   4 10 1.000000
     9200000  -1.211309   0.139  0.338  0.000   3 11 5.000000
     9300000  -1.096868   0.139  0.338  0.000   3 10 5.000000
     9400000  -1.225123   0.139  0.338  0.000   3 11 5.000000
     9500000  -1.305197   0.139  0.338  0.000   4 11 1.000000
     9600000  -1.167950   0.139  0.338  0.000   2 11 50.000000
     9700000  -1.078319   0.139  0.338  0.000   2 11 50.000000
     9800000  -1.165731   0.139  0.338  0.000   4  9 1.000000
     9900000  -1.098254   0.139  0.338  0.000   2 11 50.000000
    10000000  -1.234734   0.139  0.338  0.000   2 10 50.000000
    10100000  -1.172972   0.139  0.338  0.000   2 10 50.000000
    10200000  -1.221441   0.139  0.338  0.000   2 11 50.000000
    10300000  -1.119938   0.139  0.338  0.000   1 11 250.000000
    10400000  -1.228693   0.139  0.338  0.000   3 10 5.000000
    10500000  -1.189285   0.139  0.338  0.000   6  8 20.200000
    10600000  -1.244729   0.139  0.338  0.000   5  8 3.600000
