#t = 1000000000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 0 0 
4 0 0 0 
5 0 0 0 
6 0 0 0 
7 0 0 0 
8 0 0 0 
9 0 0 0 
10 0 0 0 
11 0 0 0 
12 0 0 0 
13 0 0 0 
14 0 0 0 
15 0 0 0 
0 1 0 0 
1 1 0 0 
2 1 0 0 
3 1 0 0 
4 1 0 0 
5 1 0 0 
6 1 1256 4186.67 
7 1 43370 216850 
8 1 219559 2.19559e+06 
9 1 1.68287e+06 8.41436e+06 
10 1 1.90097e+07 6.33658e+07 
11 1 7.18427e+07 3.59213e+08 
12 1 2.36028e+08 7.8676e+08 
13 1 1.68541e+09 5.61804e+08 
14 1 5.91411e+08 1.90778e+08 
15 1 7.02188e+06 739145 
0 2 0 0 
1 2 0 0 
2 2 0 0 
3 2 296 59.2 
4 2 0 0 
5 2 3421 8552.5 
6 2 70726 235753 
7 2 608487 3.04244e+06 
8 2 1.6766e+06 1.6766e+07 
9 2 1.20446e+07 6.02231e+07 
10 2 7.76402e+07 2.58801e+08 
11 2 2.14023e+08 1.07011e+09 
12 2 5.131e+08 1.71033e+09 
13 2 9.38741e+08 3.12914e+08 
14 2 458195 147805 
15 2 0 0 
0 3 0 0 
1 3 0 0 
2 3 0 0 
3 3 15399 3079.8 
4 3 4656 4656 
5 3 40097 100242 
6 3 472188 1.57396e+06 
7 3 3.98403e+06 1.99202e+07 
8 3 1.09576e+07 1.09576e+08 
9 3 6.16365e+07 3.08182e+08 
10 3 1.75489e+08 5.84963e+08 
11 3 2.44397e+08 1.22199e+09 
12 3 4.04608e+08 1.34869e+09 
13 3 1.07359e+06 357864 
14 3 0 0 
15 3 0 0 
0 4 0 0 
1 4 440 1.76 
2 4 1728 34.56 
3 4 19506 3901.2 
4 4 74481 74481 
5 4 402648 1.00662e+06 
6 4 3.2008e+06 1.06693e+07 
7 4 2.41636e+07 1.20818e+08 
8 4 6.52307e+07 6.52307e+08 
9 4 3.02352e+08 1.51176e+09 
10 4 4.06214e+08 1.35405e+09 
11 4 9.39292e+07 4.69646e+08 
12 4 22996 76653.3 
13 4 0 0 
14 4 0 0 
15 4 0 0 
0 5 0 0 
1 5 95458 381.832 
2 5 185470 3709.4 
3 5 390686 78137.2 
4 5 688798 688798 
5 5 3.15912e+06 7.8978e+06 
6 5 1.74405e+07 5.81349e+07 
7 5 9.47452e+07 4.73726e+08 
8 5 2.0245e+08 2.0245e+09 
9 5 7.20545e+08 3.60272e+09 
10 5 4.91499e+08 1.63833e+09 
11 5 2480 12400 
12 5 0 0 
13 5 0 0 
14 5 0 0 
15 5 0 0 
0 6 0 0 
1 6 1.32802e+06 5312.08 
2 6 2.24695e+06 44939 
3 6 3.60402e+06 720803 
4 6 5.44701e+06 5.44701e+06 
5 6 1.68173e+07 4.20433e+07 
6 6 8.18757e+07 2.72919e+08 
7 6 2.3565e+08 1.17825e+09 
8 6 2.74113e+08 2.74113e+09 
9 6 5.77729e+08 2.88864e+09 
10 6 42365 141217 
11 6 0 0 
12 6 0 0 
13 6 0 0 
14 6 0 0 
15 6 0 0 
0 7 0 0 
1 7 1.49255e+07 59701.9 
2 7 2.60992e+07 521984 
3 7 2.9152e+07 5.8304e+06 
4 7 3.10447e+07 3.10447e+07 
5 7 9.4316e+07 2.3579e+08 
6 7 3.65988e+08 1.21996e+09 
7 7 5.07901e+08 2.5395e+09 
8 7 1.16319e+08 1.16319e+09 
9 7 77944 389720 
10 7 0 0 
11 7 0 0 
12 7 0 0 
13 7 0 0 
14 7 0 0 
15 7 0 0 
0 8 0 0 
1 8 9.99725e+07 399890 
2 8 1.8625e+08 3.725e+06 
3 8 1.65269e+08 3.30538e+07 
4 8 1.68233e+08 1.68233e+08 
5 8 4.44048e+08 1.11012e+09 
6 8 9.6826e+08 3.22753e+09 
7 8 5.54734e+08 2.77367e+09 
8 8 21108 211080 
9 8 0 0 
10 8 0 0 
11 8 0 0 
12 8 0 0 
13 8 0 0 
14 8 0 0 
15 8 0 0 
0 9 0 0 
1 9 5.94801e+08 2.37921e+06 
2 9 1.07976e+09 2.15953e+07 
3 9 5.91503e+08 1.18301e+08 
4 9 6.03283e+08 6.03283e+08 
5 9 9.3341e+08 2.33352e+09 
6 9 9.20661e+08 3.06887e+09 
7 9 200944 1.00472e+06 
8 9 0 0 
9 9 0 0 
10 9 0 0 
11 9 0 0 
12 9 0 0 
13 9 0 0 
14 9 0 0 
15 9 0 0 
0 10 0 0 
1 10 2.65513e+09 1.06205e+07 
2 10 4.55962e+09 9.11925e+07 
3 10 1.81515e+09 3.63029e+08 
4 10 9.88601e+08 9.88601e+08 
5 10 6.39626e+08 1.59907e+09 
6 10 212062 706873 
7 10 414 2070 
8 10 0 0 
9 10 0 0 
10 10 0 0 
11 10 0 0 
12 10 0 0 
13 10 0 0 
14 10 0 0 
15 10 0 0 
0 11 0 0 
1 11 3.75286e+09 1.50114e+07 
2 11 6.31614e+09 1.26323e+08 
3 11 2.35685e+09 4.71369e+08 
4 11 5.19446e+08 5.19446e+08 
5 11 754306 1.88576e+06 
6 11 111 370 
7 11 0 0 
8 11 0 0 
9 11 0 0 
10 11 0 0 
11 11 0 0 
12 11 0 0 
13 11 0 0 
14 11 0 0 
15 11 0 0 
